"scenario_id","kind","comparison","factor","cohort","total_configurations","cohort_probability","excluded_probability","ci_available_probability","p_available_probability","ci_difference_joint_probability","p_difference_joint_probability","ci_difference_conditional_probability","p_difference_conditional_probability","ci_difference_mcse","p_difference_mcse","ci_difference_n","p_difference_n","ci_available_n","p_available_n","nonconverged_output_probability","convergence_unknown_output_probability","ci_delta_median","ci_delta_p99","ci_delta_max","p_delta_median","p_delta_p99","p_delta_max","beta_delta_median","beta_delta_p99"
"C100R90","simulation","LF_algorithm_tight","algorithm","both_point_converged",2500,0.9956,0.0044,0.9956,0.9956,0,0,0,0,0,0,0,0,2489,2489,0,0,3.99680288865056e-15,1.15463194561016e-13,7.8177464502005e-12,2.55351295663786e-15,2.94098079223204e-13,2.17559303905546e-12,1.66533453693773e-15,1.22568621918617e-13
"C100R90","simulation","LF_algorithm_tight","algorithm","common_point_converged",2500,0.9792,0.0044,0.9792,0.9792,0,0,0,0,0,0,0,0,2448,2448,0,0,3.99680288865056e-15,4.35207425653061e-14,4.62030413928005e-12,2.55351295663786e-15,2.82773804372027e-13,2.17559303905546e-12,1.60982338570648e-15,1.10245146345278e-13
"C100R90","simulation","LF_algorithm_tight","algorithm","common_inference_available",2500,0.9792,0.0044,0.9792,0.9792,0,0,0,0,0,0,0,0,2448,2448,0,0,3.99680288865056e-15,4.35207425653061e-14,4.62030413928005e-12,2.55351295663786e-15,2.82773804372027e-13,2.17559303905546e-12,1.60982338570648e-15,1.10245146345278e-13
"C40R99","simulation","LF_algorithm_tight","algorithm","all_outputs",2500,1,0.0532,0.9468,0.9468,0,0,0,0,0,0,0,0,2367,2367,0,0,3.64153152077051e-14,2.63860044924513e-11,4.83924367244981e-09,1.57651669496772e-14,2.57538435022298e-12,2.86294321583114e-11,5.21804821573824e-15,3.9324099532223e-13
"C40R99","simulation","LF_algorithm_tight","algorithm","both_point_converged",2500,0.9468,0.0532,0.9468,0.9468,0,0,0,0,0,0,0,0,2367,2367,0,0,3.64153152077051e-14,2.63860044924513e-11,4.83924367244981e-09,1.57651669496772e-14,2.57538435022298e-12,2.86294321583114e-11,5.21804821573824e-15,3.9324099532223e-13
"C40R99","simulation","LF_algorithm_tight","algorithm","common_point_converged",2500,0.7896,0.0532,0.7896,0.7896,0,0,0,0,0,0,0,0,1974,1974,0,0,2.93098878501041e-14,1.3935519405095e-12,1.39682043709399e-09,1.43218770176645e-14,2.5445201501384e-12,2.86294321583114e-11,4.11823353196894e-15,2.02060590481778e-13
"C40R99","simulation","LF_algorithm_tight","algorithm","common_inference_available",2500,0.7812,0.0532,0.7812,0.7812,0,0,0,0,0,0,0,0,1953,1953,0,0,2.88657986402541e-14,7.03437308402499e-13,1.39682043709399e-09,1.4432899320127e-14,2.5445201501384e-12,2.86294321583114e-11,4.10782519111308e-15,2.00728322852228e-13
"C100R99","simulation","LF_algorithm_tight","algorithm","all_outputs",2500,1,0.0044,0.9956,0.9956,0,0,0,0,0,0,0,0,2489,2489,0,0,2.30926389122033e-14,4.75175454539567e-13,1.38804523430736e-10,1.33226762955019e-14,1.89459559152283e-12,3.79717257636969e-10,3.94129173741931e-15,1.92290627865077e-13
"C100R99","simulation","LF_algorithm_tight","algorithm","both_point_converged",2500,0.9956,0.0044,0.9956,0.9956,0,0,0,0,0,0,0,0,2489,2489,0,0,2.30926389122033e-14,4.75175454539567e-13,1.38804523430736e-10,1.33226762955019e-14,1.89459559152283e-12,3.79717257636969e-10,3.94129173741931e-15,1.92290627865077e-13
"C100R99","simulation","LF_algorithm_tight","algorithm","common_point_converged",2500,0.9748,0.0044,0.9748,0.9748,0,0,0,0,0,0,0,0,2437,2437,0,0,2.26485497023532e-14,1.99840144432528e-13,2.61124455391837e-11,1.31006316905768e-14,1.870392729586e-12,3.79717257636969e-10,3.77475828372553e-15,1.48103751484996e-13
"C100R99","simulation","LF_algorithm_tight","algorithm","common_inference_available",2500,0.9744,0.0044,0.9744,0.9744,0,0,0,0,0,0,0,0,2436,2436,0,0,2.26485497023532e-14,1.98951966012828e-13,1.53619339471334e-11,1.31006316905768e-14,1.870392729586e-12,3.79717257636969e-10,3.77475828372553e-15,1.46549439250521e-13
"E020R1","exact","LF_maxit","iterations","all_outputs",121,1,0.0165289256198347,0.983471074380165,0.983471074380165,0,0,0,0,,,0,0,119,119,0,0,0,0,0,0,0,0,0,0
"E020R1","exact","LF_maxit","iterations","both_point_converged",121,0.983471074380165,0.0165289256198347,0.983471074380165,0.983471074380165,0,0,0,0,,,0,0,119,119,0,0,0,0,0,0,0,0,0,0
"E020R1","exact","LF_maxit","iterations","common_point_converged",121,0.966942148760331,0.0165289256198347,0.966942148760331,0.966942148760331,0,0,0,0,,,0,0,117,117,0,0,0,0,0,0,0,0,0,0
"E020R1","exact","LF_maxit","iterations","common_inference_available",121,0.966942148760331,0.0165289256198347,0.966942148760331,0.966942148760331,0,0,0,0,,,0,0,117,117,0,0,0,0,0,0,0,0,0,0
"E050R1","exact","LF_maxit","iterations","all_outputs",676,1,0.0029585798816568,0.997041420118343,0.997041420118343,0,0,0,0,,,0,0,674,674,0,0,0,0,0,0,0,0,0,0
"E050R1","exact","LF_maxit","iterations","both_point_converged",676,0.997041420118343,0.0029585798816568,0.997041420118343,0.997041420118343,0,0,0,0,,,0,0,674,674,0,0,0,0,0,0,0,0,0,0
"E050R1","exact","LF_maxit","iterations","common_point_converged",676,0.994082840236686,0.0029585798816568,0.994082840236686,0.994082840236686,0,0,0,0,,,0,0,672,672,0,0,0,0,0,0,0,0,0,0
"E050R1","exact","LF_maxit","iterations","common_inference_available",676,0.994082840236686,0.0029585798816568,0.994082840236686,0.994082840236686,0,0,0,0,,,0,0,672,672,0,0,0,0,0,0,0,0,0,0
"E100R1","exact","LF_maxit","iterations","all_outputs",2601,1,0.000768935024990388,0.99923106497501,0.99923106497501,0,0,0,0,,,0,0,2599,2599,0,0,0,0,0,0,0,0,0,0
"E100R1","exact","LF_maxit","iterations","both_point_converged",2601,0.99923106497501,0.000768935024990388,0.99923106497501,0.99923106497501,0,0,0,0,,,0,0,2599,2599,0,0,0,0,0,0,0,0,0,0
"E100R1","exact","LF_maxit","iterations","common_point_converged",2601,0.998462129950019,0.000768935024990388,0.998462129950019,0.998462129950019,0,0,0,0,,,0,0,2597,2597,0,0,0,0,0,0,0,0,0,0
"E100R1","exact","LF_maxit","iterations","common_inference_available",2601,0.991541714725106,0.000768935024990388,0.991541714725106,0.991541714725106,0,0,0,0,,,0,0,2579,2579,0,0,0,0,0,0,0,0,0,0
"E200R1","exact","LF_maxit","iterations","all_outputs",10201,1,0.000196059209881384,0.999803940790118,0.999803940790118,0,0,0,0,,,0,0,10199,10199,0,0,0,0,0,0,0,0,0,0
"E200R1","exact","LF_maxit","iterations","both_point_converged",10201,0.999803940790118,0.000196059209881384,0.999803940790118,0.999803940790118,0,0,0,0,,,0,0,10199,10199,0,0,0,0,0,0,0,0,0,0
"E200R1","exact","LF_maxit","iterations","common_point_converged",10201,0.999607881580237,0.000196059209881384,0.999607881580237,0.999607881580237,0,0,0,0,,,0,0,10197,10197,0,0,0,0,0,0,0,0,0,0
"E200R1","exact","LF_maxit","iterations","common_inference_available",10201,0.986962062542888,0.000196059209881384,0.986962062542888,0.986962062542888,0,0,0,0,,,0,0,10068,10068,0,0,0,0,0,0,0,0,0,0
"E020R4","exact","LF_maxit","iterations","all_outputs",85,1,0.0235294117647059,0.976470588235294,0.976470588235294,0,0,0,0,,,0,0,83,83,0,0,0,0,0,0,0,0,0,0
"E020R4","exact","LF_maxit","iterations","both_point_converged",85,0.976470588235294,0.0235294117647059,0.976470588235294,0.976470588235294,0,0,0,0,,,0,0,83,83,0,0,0,0,0,0,0,0,0,0
"E020R4","exact","LF_maxit","iterations","common_point_converged",85,0.952941176470588,0.0235294117647059,0.952941176470588,0.952941176470588,0,0,0,0,,,0,0,81,81,0,0,0,0,0,0,0,0,0,0
"E020R4","exact","LF_maxit","iterations","common_inference_available",85,0.952941176470588,0.0235294117647059,0.952941176470588,0.952941176470588,0,0,0,0,,,0,0,81,81,0,0,0,0,0,0,0,0,0,0
"E050R4","exact","LF_maxit","iterations","all_outputs",451,1,0.00443458980044346,0.995565410199557,0.995565410199557,0,0,0,0,,,0,0,449,449,0,0,0,0,0,0,0,0,0,0
"E050R4","exact","LF_maxit","iterations","both_point_converged",451,0.995565410199557,0.00443458980044346,0.995565410199557,0.995565410199557,0,0,0,0,,,0,0,449,449,0,0,0,0,0,0,0,0,0,0
"E050R4","exact","LF_maxit","iterations","common_point_converged",451,0.991130820399113,0.00443458980044346,0.991130820399113,0.991130820399113,0,0,0,0,,,0,0,447,447,0,0,0,0,0,0,0,0,0,0
"E050R4","exact","LF_maxit","iterations","common_inference_available",451,0.991130820399113,0.00443458980044346,0.991130820399113,0.991130820399113,0,0,0,0,,,0,0,447,447,0,0,0,0,0,0,0,0,0,0
"E100R4","exact","LF_maxit","iterations","all_outputs",1701,1,0.00117577895355673,0.998824221046443,0.998824221046443,0,0,0,0,,,0,0,1699,1699,0,0,0,0,0,0,0,0,0,0
"E100R4","exact","LF_maxit","iterations","both_point_converged",1701,0.998824221046443,0.00117577895355673,0.998824221046443,0.998824221046443,0,0,0,0,,,0,0,1699,1699,0,0,0,0,0,0,0,0,0,0
"E100R4","exact","LF_maxit","iterations","common_point_converged",1701,0.997648442092887,0.00117577895355673,0.997648442092887,0.997648442092887,0,0,0,0,,,0,0,1697,1697,0,0,0,0,0,0,0,0,0,0
"E100R4","exact","LF_maxit","iterations","common_inference_available",1701,0.997648442092887,0.00117577895355673,0.997648442092887,0.997648442092887,0,0,0,0,,,0,0,1697,1697,0,0,0,0,0,0,0,0,0,0
"E200R4","exact","LF_maxit","iterations","all_outputs",6601,1,0.00030298439630359,0.999697015603697,0.999697015603697,0,0,0,0,,,0,0,6599,6599,0,0,0,0,0,0,0,0,0,0
"E200R4","exact","LF_maxit","iterations","both_point_converged",6601,0.999697015603697,0.00030298439630359,0.999697015603697,0.999697015603697,0,0,0,0,,,0,0,6599,6599,0,0,0,0,0,0,0,0,0,0
"E200R4","exact","LF_maxit","iterations","common_point_converged",6601,0.999394031207393,0.00030298439630359,0.999394031207393,0.999394031207393,0,0,0,0,,,0,0,6597,6597,0,0,0,0,0,0,0,0,0,0
"E200R4","exact","LF_maxit","iterations","common_inference_available",6601,0.995152249659143,0.00030298439630359,0.995152249659143,0.995152249659143,0,0,0,0,,,0,0,6569,6569,0,0,0,0,0,0,0,0,0,0
"C40R00","simulation","LF_maxit","iterations","all_outputs",2500,1,0.048,0.952,0.952,0,0,0,0,0,0,0,0,2380,2380,0.0576,0,0,1.64090275944773e-06,0.248706617252438,0,3.28874234067911e-07,0.0466639290143138,0,0.000942775181105304
"C40R00","simulation","LF_maxit","iterations","both_point_converged",2500,0.8944,0.048,0.8944,0.8944,0,0,0,0,0,0,0,0,2236,2236,0,0,0,0,0,0,0,1.06640306340999e-06,0,0
"C40R00","simulation","LF_maxit","iterations","common_point_converged",2500,0.8668,0.048,0.8668,0.8668,0,0,0,0,0,0,0,0,2167,2167,0,0,0,0,0,0,0,3.84163345579225e-09,0,0
"C40R00","simulation","LF_maxit","iterations","common_inference_available",2500,0.8568,0.048,0.8568,0.8568,0,0,0,0,0,0,0,0,2142,2142,0,0,0,0,0,0,0,3.84163345579225e-09,0,0
"C100R00","simulation","LF_maxit","iterations","all_outputs",2500,1,0.0032,0.9968,0.9968,0,0,0,0,0,0,0,0,2492,2492,0.0116,0,0,0,1.65916704908398e-05,0,4.82569539883571e-12,5.37798615840579e-06,0,0
"C100R00","simulation","LF_maxit","iterations","both_point_converged",2500,0.9852,0.0032,0.9852,0.9852,0,0,0,0,0,0,0,0,2463,2463,0,0,0,0,0,0,0,3.81988088937746e-08,0,0
"C100R00","simulation","LF_maxit","iterations","common_point_converged",2500,0.9832,0.0032,0.9832,0.9832,0,0,0,0,0,0,0,0,2458,2458,0,0,0,0,0,0,0,1.05961572849367e-10,0,0
"C100R00","simulation","LF_maxit","iterations","common_inference_available",2500,0.9828,0.0032,0.9828,0.9828,0,0,0,0,0,0,0,0,2457,2457,0,0,0,0,0,0,0,1.05961572849367e-10,0,0
"C40R50","simulation","LF_maxit","iterations","all_outputs",2500,1,0.048,0.952,0.952,0,0,0,0,0,0,0,0,2380,2380,0.064,0,0,3.47308385073575e-06,0.248706617245301,0,4.69890514831484e-07,0.0466639293155822,0,0.00139927856740929
"C40R50","simulation","LF_maxit","iterations","both_point_converged",2500,0.888,0.048,0.888,0.888,0,0,0,0,0,0,0,0,2220,2220,0,0,0,0,0,0,0,1.06640306363204e-06,0,0
"C40R50","simulation","LF_maxit","iterations","common_point_converged",2500,0.8516,0.048,0.8516,0.8516,0,0,0,0,0,0,0,0,2129,2129,0,0,0,0,0,0,0,3.8416358982829e-09,0,0
"C40R50","simulation","LF_maxit","iterations","common_inference_available",2500,0.8404,0.048,0.8404,0.8404,0,0,0,0,0,0,0,0,2101,2101,0,0,0,0,0,0,0,3.8416358982829e-09,0,0
"C100R50","simulation","LF_maxit","iterations","all_outputs",2500,1,0.004,0.996,0.996,0,0,0,0,0,0,0,0,2490,2490,0.012,0,0,3.23705506843908e-11,1.57722283500306e-06,0,2.32180941139859e-12,8.91538910807732e-07,0,2.50572117588277e-06
"C100R50","simulation","LF_maxit","iterations","both_point_converged",2500,0.984,0.004,0.984,0.984,0,0,0,0,0,0,0,0,2460,2460,0,0,0,0,0,0,0,7.59551688211957e-09,0,0
"C100R50","simulation","LF_maxit","iterations","common_point_converged",2500,0.982,0.004,0.982,0.982,0,0,0,0,0,0,0,0,2455,2455,0,0,0,0,0,0,0,1.05961239782459e-10,0,0
"C100R50","simulation","LF_maxit","iterations","common_inference_available",2500,0.9816,0.004,0.9816,0.9816,0,0,0,0,0,0,0,0,2454,2454,0,0,0,0,0,0,0,1.05961239782459e-10,0,0
"C40R90","simulation","LF_maxit","iterations","all_outputs",2500,1,0.0524,0.9476,0.9476,0,0,0,0,0,0,0,0,2369,2369,0.0872,0,0,6.03365775564413e-06,0.013630223120332,0,1.24145268776132e-06,0.0466639296744641,0,0.00241639766064905
"C40R90","simulation","LF_maxit","iterations","both_point_converged",2500,0.8604,0.0524,0.8604,0.8604,0,0,0,0,0,0,0,0,2151,2151,0,0,0,0,0,0,0,1.06640306274386e-06,0,0
"C40R90","simulation","LF_maxit","iterations","common_point_converged",2500,0.8172,0.0524,0.8172,0.8172,0,0,0,0,0,0,0,0,2043,2043,0,0,0,0,0,0,0,3.84163445499297e-09,0,0
"C40R90","simulation","LF_maxit","iterations","common_inference_available",2500,0.8088,0.0524,0.8088,0.8088,0,0,0,0,0,0,0,0,2022,2022,0,0,0,0,0,0,0,3.84163445499297e-09,0,0
"C100R90","simulation","LF_maxit","iterations","all_outputs",2500,1,0.0044,0.9956,0.9956,0,0,0,0,0,0,0,0,2489,2489,0.0136,0,0,4.19397849782399e-11,0.00107067065769861,0,1.38948852423937e-11,0.00150902785308593,0,2.55800065629419e-06
"C100R90","simulation","LF_maxit","iterations","both_point_converged",2500,0.982,0.0044,0.982,0.982,0,0,0,0,0,0,0,0,2455,2455,0,0,0,0,0,0,0,0,0,0
"C100R90","simulation","LF_maxit","iterations","common_point_converged",2500,0.9792,0.0044,0.9792,0.9792,0,0,0,0,0,0,0,0,2448,2448,0,0,0,0,0,0,0,0,0,0
"C100R90","simulation","LF_maxit","iterations","common_inference_available",2500,0.9792,0.0044,0.9792,0.9792,0,0,0,0,0,0,0,0,2448,2448,0,0,0,0,0,0,0,0,0,0
"C40R99","simulation","LF_maxit","iterations","all_outputs",2500,1,0.0532,0.9468,0.9468,0,0,0,0,0,0,0,0,2367,2367,0.1084,0,0,3.58623754692644e-06,0.373301982183879,0,1.06642320918393e-06,0.03229145197338,0,0.00159562075891639
"C40R99","simulation","LF_maxit","iterations","both_point_converged",2500,0.8384,0.0532,0.8384,0.8384,0,0,0,0,0,0,0,0,2096,2096,0,0,0,0,0,0,0,3.90129573091258e-09,0,0
"C40R99","simulation","LF_maxit","iterations","common_point_converged",2500,0.7896,0.0532,0.7896,0.7896,0,0,0,0,0,0,0,0,1974,1974,0,0,0,0,0,0,0,6.20560158814953e-10,0,0
"C40R99","simulation","LF_maxit","iterations","common_inference_available",2500,0.7812,0.0532,0.7812,0.7812,0,0,0,0,0,0,0,0,1953,1953,0,0,0,0,0,0,0,6.20560158814953e-10,0,0
"C100R99","simulation","LF_maxit","iterations","all_outputs",2500,1,0.0044,0.9956,0.9956,0,0,0,0,0,0,0,0,2489,2489,0.0168,0,0,1.47368339753484e-10,0.00107067086001322,0,5.12700992771897e-11,0.00150902812070464,0,4.61293501258231e-06
"C100R99","simulation","LF_maxit","iterations","both_point_converged",2500,0.9788,0.0044,0.9788,0.9788,0,0,0,0,0,0,0,0,2447,2447,0,0,0,0,0,0,0,4.7230774846696e-11,0,0
"C100R99","simulation","LF_maxit","iterations","common_point_converged",2500,0.9748,0.0044,0.9748,0.9748,0,0,0,0,0,0,0,0,2437,2437,0,0,0,0,0,0,0,4.7230774846696e-11,0,0
"C100R99","simulation","LF_maxit","iterations","common_inference_available",2500,0.9744,0.0044,0.9744,0.9744,0,0,0,0,0,0,0,0,2436,2436,0,0,0,0,0,0,0,4.7230774846696e-11,0,0
"E020R1","exact","LF_threshold","threshold","all_outputs",121,1,0.0165289256198347,0.983471074380165,0.983471074380165,0,0,0,0,,,0,0,119,119,0,0,3.77475828372553e-15,4.78976858175882e-13,5.95967719618784e-13,0,4.75576258374133e-08,6.7256639479929e-08,3.00648395068492e-12,2.25026752787016e-11
"E020R1","exact","LF_threshold","threshold","both_point_converged",121,0.983471074380165,0.0165289256198347,0.983471074380165,0.983471074380165,0,0,0,0,,,0,0,119,119,0,0,3.77475828372553e-15,4.78976858175882e-13,5.95967719618784e-13,0,4.75576258374133e-08,6.7256639479929e-08,3.00648395068492e-12,2.25026752787016e-11
"E020R1","exact","LF_threshold","threshold","common_point_converged",121,0.966942148760331,0.0165289256198347,0.966942148760331,0.966942148760331,0,0,0,0,,,0,0,117,117,0,0,3.66373598126302e-15,4.82600626128261e-13,5.95967719618784e-13,0,4.75576258374133e-08,6.7256639479929e-08,9.2237328885858e-13,2.25029950229327e-11
"E020R1","exact","LF_threshold","threshold","common_inference_available",121,0.966942148760331,0.0165289256198347,0.966942148760331,0.966942148760331,0,0,0,0,,,0,0,117,117,0,0,3.66373598126302e-15,4.82600626128261e-13,5.95967719618784e-13,0,4.75576258374133e-08,6.7256639479929e-08,9.2237328885858e-13,2.25029950229327e-11
"E050R1","exact","LF_threshold","threshold","all_outputs",676,1,0.0029585798816568,0.997041420118343,0.997041420118343,0,0,0,0,,,0,0,674,674,0,0,6.49480469405717e-15,1.22456711437735e-12,4.39648317751562e-12,0,1.93478566501426e-14,1.34513278848836e-07,8.88178419700125e-16,2.19185558592017e-12
"E050R1","exact","LF_threshold","threshold","both_point_converged",676,0.997041420118343,0.0029585798816568,0.997041420118343,0.997041420118343,0,0,0,0,,,0,0,674,674,0,0,6.49480469405717e-15,1.22456711437735e-12,4.39648317751562e-12,0,1.93478566501426e-14,1.34513278848836e-07,8.88178419700125e-16,2.19185558592017e-12
"E050R1","exact","LF_threshold","threshold","common_point_converged",676,0.994082840236686,0.0029585798816568,0.994082840236686,0.994082840236686,0,0,0,0,,,0,0,672,672,0,0,6.43929354282591e-15,1.22566845561778e-12,4.39648317751562e-12,0,1.93500770961918e-14,1.34513278848836e-07,8.88178419700125e-16,2.19190887662535e-12
"E050R1","exact","LF_threshold","threshold","common_inference_available",676,0.994082840236686,0.0029585798816568,0.994082840236686,0.994082840236686,0,0,0,0,,,0,0,672,672,0,0,6.43929354282591e-15,1.22566845561778e-12,4.39648317751562e-12,0,1.93500770961918e-14,1.34513278848836e-07,8.88178419700125e-16,2.19190887662535e-12
"E100R1","exact","LF_threshold","threshold","all_outputs",2601,1,0.000768935024990388,0.99923106497501,0.99923106497501,0,0,0,0,,,0,0,2599,2599,0,0,1.82076576038526e-14,4.94431162678665e-13,2.05560013455397e-11,0,5.09792208447379e-14,1.34513278848836e-07,7.54951656745106e-15,1.12296838494785e-11
"E100R1","exact","LF_threshold","threshold","both_point_converged",2601,0.99923106497501,0.000768935024990388,0.99923106497501,0.99923106497501,0,0,0,0,,,0,0,2599,2599,0,0,1.82076576038526e-14,4.94431162678665e-13,2.05560013455397e-11,0,5.09792208447379e-14,1.34513278848836e-07,7.54951656745106e-15,1.12296838494785e-11
"E100R1","exact","LF_threshold","threshold","common_point_converged",2601,0.998462129950019,0.000768935024990388,0.998462129950019,0.998462129950019,0,0,0,0,,,0,0,2597,2597,0,0,1.82076576038526e-14,4.95035124004061e-13,2.05560013455397e-11,0,5.09992048591812e-14,1.34513278848836e-07,7.54951656745106e-15,1.12296838494785e-11
"E100R1","exact","LF_threshold","threshold","common_inference_available",2601,0.991541714725106,0.000768935024990388,0.991541714725106,0.991541714725106,0,0,0,0,,,0,0,2579,2579,0,0,1.82076576038526e-14,3.98667765466596e-13,2.05560013455397e-11,0,5.11790609891703e-14,1.34513278848836e-07,7.54951656745106e-15,1.12296838494785e-11
"E200R1","exact","LF_threshold","threshold","all_outputs",10201,1,0.000196059209881384,0.999803940790118,0.999803940790118,0,0,0,0,,,0,0,10199,10199,0,0,4.66293670342566e-14,4.8236969973914e-13,4.4234838014745e-11,0,7.63833440942108e-14,1.90230503238631e-07,2.22044604925031e-15,2.87933038523036e-11
"E200R1","exact","LF_threshold","threshold","both_point_converged",10201,0.999803940790118,0.000196059209881384,0.999803940790118,0.999803940790118,0,0,0,0,,,0,0,10199,10199,0,0,4.66293670342566e-14,4.8236969973914e-13,4.4234838014745e-11,0,7.63833440942108e-14,1.90230503238631e-07,2.22044604925031e-15,2.87933038523036e-11
