"scenario_id","n","n_exposed","rho","true_beta","method","engine","variant","inference","cohort","generated_n","excluded_one_outcome_n","fitted_n","ci_available_n","ci_unavailable_fitted_n","ci_available_fraction","point_nonconverged_available_n","point_unknown_available_n","ci_nonconverged_available_n","ci_unknown_available_n","denominator_n","covered_n","interval_below_truth_n","interval_above_truth_n","coverage","mcse","mc_low","mc_high"
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_parameter|PL","sas_proc","fisher_parameter","PL","point_converged",2500,120,2380,2379,1,0.9516,101,0,0,2379,2278,2246,29,3,0.98595258999122,0.00246575138370171,0.981119717279165,0.990785462703276
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_parameter|Wald","sas_proc","fisher_parameter","Wald","available",2500,120,2380,2380,0,0.952,101,0,101,0,2380,2373,7,0,0.997058823529412,0.00111002421647387,0.994883176065123,0.999234470993701
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_parameter|Wald","sas_proc","fisher_parameter","Wald","point_and_ci_converged",2500,120,2380,2380,0,0.952,101,0,101,0,2279,2272,7,0,0.996928477402369,0.00115914214291732,0.994656558802251,0.999200396002487
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_parameter|Wald","sas_proc","fisher_parameter","Wald","point_converged",2500,120,2380,2380,0,0.952,101,0,101,0,2279,2272,7,0,0.996928477402369,0.00115914214291732,0.994656558802251,0.999200396002487
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_pl|PL","sas_proc","fisher_pl","PL","available",2500,120,2380,2376,4,0.9504,101,0,0,2376,2376,2344,29,3,0.986531986531986,0.00236474403349618,0.981897088226334,0.991166884837639
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_pl|PL","sas_proc","fisher_pl","PL","point_and_ci_converged",2500,120,2380,2376,4,0.9504,101,0,0,2376,0,0,0,0,,,,
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_pl|PL","sas_proc","fisher_pl","PL","point_converged",2500,120,2380,2376,4,0.9504,101,0,0,2376,2275,2243,29,3,0.985934065934066,0.00246897973009067,0.981094865663088,0.990773266205044
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_pl|Wald","sas_proc","fisher_pl","Wald","available",2500,120,2380,2380,0,0.952,101,0,101,0,2380,2373,7,0,0.997058823529412,0.00111002421647387,0.994883176065123,0.999234470993701
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_pl|Wald","sas_proc","fisher_pl","Wald","point_and_ci_converged",2500,120,2380,2380,0,0.952,101,0,101,0,2279,2272,7,0,0.996928477402369,0.00115914214291732,0.994656558802251,0.999200396002487
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_pl|Wald","sas_proc","fisher_pl","Wald","point_converged",2500,120,2380,2380,0,0.952,101,0,101,0,2279,2272,7,0,0.996928477402369,0.00115914214291732,0.994656558802251,0.999200396002487
"C40R00",40,20,0,0.693147180559945,"sas_proc|newton_default|PL","sas_proc","newton_default","PL","available",2500,120,2380,2327,53,0.9308,97,0,0,2327,2327,2296,29,2,0.986678126342931,0.00237668822130795,0.982019817429167,0.991336435256694
"C40R00",40,20,0,0.693147180559945,"sas_proc|newton_default|PL","sas_proc","newton_default","PL","point_and_ci_converged",2500,120,2380,2327,53,0.9308,97,0,0,2327,0,0,0,0,,,,
"C40R00",40,20,0,0.693147180559945,"sas_proc|newton_default|PL","sas_proc","newton_default","PL","point_converged",2500,120,2380,2327,53,0.9308,97,0,0,2327,2230,2199,29,2,0.98609865470852,0.00247934045643371,0.98123914741391,0.99095816200313
"C40R00",40,20,0,0.693147180559945,"sas_proc|newton_default|Wald","sas_proc","newton_default","Wald","available",2500,120,2380,2380,0,0.952,112,0,112,0,2380,2373,7,0,0.997058823529412,0.00111002421647387,0.994883176065123,0.999234470993701
"C40R00",40,20,0,0.693147180559945,"sas_proc|newton_default|Wald","sas_proc","newton_default","Wald","point_and_ci_converged",2500,120,2380,2380,0,0.952,112,0,112,0,2268,2261,7,0,0.996913580246914,0.00116475538192914,0.994630659698332,0.999196500795495
"C40R00",40,20,0,0.693147180559945,"sas_proc|newton_default|Wald","sas_proc","newton_default","Wald","point_converged",2500,120,2380,2380,0,0.952,112,0,112,0,2268,2261,7,0,0.996913580246914,0.00116475538192914,0.994630659698332,0.999196500795495
"C40R00",40,20,0,0.693147180559945,"sas_proc|newton_gradient|PL","sas_proc","newton_gradient","PL","available",2500,120,2380,2379,1,0.9516,101,0,0,2379,2379,2347,29,3,0.986548970155528,0.00236178234010338,0.981919876768925,0.99117806354213
