"a","c","b","d","config_id","design_id","scenario","n","n_exposed","n_unexposed","events","data_state","separation","sparsity_class","beta_reference","ci_available","ci_disagree","ci_delta","sas_point_converged","logistf_point_converged","sas_low","sas_high","logistf_low","logistf_high","aligned_ci_available","aligned_ci_disagree","aligned_decision","weight","decision","wald_logistf_decision","wald_brglm2_decision","wald_common_se","wald_common_sas_low","wald_common_sas_high","wald_common_logistf_low","wald_common_logistf_high","wald_common_se_decision"
2,15,23,10,"n50_2.23.15.10","E050R1","ENUM",50,25,25,17,"ok","none","none",-2.63017445603768,TRUE,FALSE,0.203268925720162,TRUE,TRUE,-4.18132826146734,-1.07892153893318,-4.3845971871875,-1.24308306375491,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.791454175799271,-4.18134658018067,-1.07890322021986,-4.18139613601809,-1.07895277605728,"判定一致"
3,15,22,10,"n50_3.22.15.10","E050R1","ENUM",50,25,25,18,"ok","none","none",-2.25021710747673,TRUE,FALSE,0.116075267814286,TRUE,TRUE,-3.64920376340254,-0.851176051401407,-3.76527903121683,-0.965716199344548,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.713799322363258,-3.64921087142306,-0.851168943380894,-3.64923807149781,-0.851196143455648,"判定一致"
4,15,21,10,"n50_4.21.15.10","E050R1","ENUM",50,25,25,19,"ok","none","none",-1.95344030511907,TRUE,FALSE,0.0872872581880358,TRUE,TRUE,-3.26205340218815,-0.645240093892466,-3.33501480448003,-0.732527352080501,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.667553441587664,-3.26202745130789,-0.645266044772723,-3.26182100838665,-0.645059601851483,"判定一致"
5,15,20,10,"n50_5.20.15.10","E050R1","ENUM",50,25,25,20,"ok","none","none",-1.70514156066766,TRUE,FALSE,0.0705690914910525,TRUE,TRUE,-2.95398147365795,-0.456390126313155,-3.00271298893394,-0.526959217804207,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.637155404629946,-2.95398744561529,-0.456384154355813,-2.9539432062974,-0.456339915037922,"判定一致"
6,15,19,10,"n50_6.19.15.10","E050R1","ENUM",50,25,25,21,"ok","none","none",-1.48807705542983,TRUE,FALSE,0.059130761095712,TRUE,TRUE,-2.6954537136869,-0.280721202239301,-2.72886565573284,-0.339851963335013,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.616017634954147,-2.69545983631477,-0.280715079611431,-2.6954494337815,-0.280704677078163,"判定一致"
7,15,18,10,"n50_7.18.15.10","E050R1","ENUM",50,25,25,22,"ok","none","none",-1.29233247830374,TRUE,FALSE,0.0507691035036984,TRUE,TRUE,-2.47000082642932,-0.114694369972542,-2.4930023515417,-0.165463473476241,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.600855453602653,-2.47000264717661,-0.114692549225254,-2.46998752727942,-0.114677429328059,"判定一致"
8,15,17,10,"n50_8.17.15.10","E050R1","ENUM",50,25,25,23,"ok","none","none",-1.11159948419492,TRUE,FALSE,0.0443064541564884,TRUE,TRUE,-2.26771582298681,0.0444652589298833,-2.28319190804588,0.000158804773394876,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.589852444130063,-2.26771482871631,0.0444642646593865,-2.26768903088277,0.0444900624929279,"判定一致"
9,15,16,10,"n50_9.16.15.10","E050R1","ENUM",50,25,25,24,"ok","none","none",-0.941533349061763,TRUE,FALSE,0.0390471294347548,TRUE,TRUE,-2.08213982405133,0.199007555035325,-2.09184942488254,0.15996042560057,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.581935031152101,-2.08213783690831,0.199005567892312,-2.08210505146208,0.199038353338549,"判定一致"
10,15,15,10,"n50_10.15.15.10","E050R1","ENUM",50,25,25,25,"ok","none","none",-0.778929533523447,TRUE,FALSE,0.0345435142652837,TRUE,TRUE,-1.90877734277069,0.350849116766599,-1.91380312722116,0.316305602501315,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.576444955292641,-1.90877546444543,0.35084723844133,-1.90874088496682,0.350881817919931,"判定一致"
11,15,14,10,"n50_11.14.15.10","E050R1","ENUM",50,25,25,26,"ok","none","none",-0.621266380819048,TRUE,FALSE,0.0304814413683214,TRUE,TRUE,-1.74431519288887,0.501718312168177,-1.74530300523594,0.471236870799855,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.572977585757853,-1.74431387239445,0.501716991673754,-1.74428181285315,0.501749051215054,"判定一致"
12,15,13,10,"n50_12.13.15.10","E050R1","ENUM",50,25,25,27,"ok","none","none",-0.466425807897852,TRUE,FALSE,0.0266167708727719,TRUE,TRUE,-1.58617660066519,0.653271934812463,-1.58346618943762,0.626655163939691,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.571298022295023,-1.58617588106357,0.653271215210844,-1.58614935603506,0.653297740239354,"判定一致"
13,15,12,10,"n50_13.12.15.10","E050R1","ENUM",50,25,25,28,"ok","none","none",-0.312503725625595,TRUE,FALSE,0.022735179328978,TRUE,TRUE,-1.43224649209779,0.807201154402277,-1.42594052444098,0.784465975073299,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.571298022295023,-1.43224621698496,0.80720087928945,-1.4322272737628,0.80721982251161,"判定一致"
14,15,11,10,"n50_14.11.15.10","E050R1","ENUM",50,25,25,29,"ok","none","none",-0.157663152704399,TRUE,FALSE,0.0188779515483447,TRUE,TRUE,-1.28042879325689,0.965599640880882,-1.27068158841355,0.946721689332537,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.572977585757853,-1.28043000822211,0.965600855846097,-1.2806785847385,0.965352279329702,"判定一致"
15,15,10,10,"n50_15.10.15.10","E050R1","ENUM",50,25,25,30,"ok","none","none",0,TRUE,FALSE,0.0140269234691615,TRUE,TRUE,-1.12981424219452,1.12981424219452,-1.11578731872536,1.11578731872535,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.576444955292641,-1.12981135144338,1.12981135144338,-1.12981135144338,1.12981135144338,"判定一致"
16,15,9,10,"n50_16.9.15.10","E050R1","ENUM",50,25,25,31,"ok","none","none",0.162603815538316,TRUE,FALSE,0.018868130296112,TRUE,TRUE,-0.978223825384864,1.30292111385109,-0.959355695088752,1.29456415331902,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.581935031152101,-0.9782230581672,1.30292034663342,-0.977967886861996,1.30317551793863,"判定一致"
17,15,8,10,"n50_17.8.15.10","E050R1","ENUM",50,25,25,32,"ok","none","none",0.332669950671474,TRUE,FALSE,0.0240615872382743,TRUE,TRUE,-0.823399769359828,1.4887785053484,-0.799338182121554,1.48682711736605,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.589852444130063,-0.823400178693565,1.48877891468213,-0.823419596016374,1.48875949735932,"判定一致"
18,15,7,10,"n50_18.7.15.10","E050R1","ENUM",50,25,25,33,"ok","none","none",0.513402944780291,TRUE,FALSE,0.0308659154048121,TRUE,TRUE,-0.664224620583936,1.69108175489364,-0.633358705179124,1.69778042926046,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.600855453602653,-0.664226481820824,1.69108361613053,-0.664252104195387,1.69105799375597,"判定一致"
19,15,6,10,"n50_19.6.15.10","E050R1","ENUM",50,25,25,34,"ok","none","none",0.709147521906386,TRUE,FALSE,0.0397401319402884,TRUE,TRUE,-0.498192332359744,1.9165413059242,-0.458452200419456,1.9350496454586,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.616017634954147,-0.498197891569443,1.9165468651339,-0.498224856445284,1.91651990025806,"判定一致"
20,15,5,10,"n50_20.5.15.10","E050R1","ENUM",50,25,25,35,"ok","none","none",0.926212027144214,TRUE,FALSE,0.0519150555912629,TRUE,TRUE,-0.322550794117237,2.1750278118072,-0.270635738525974,2.21061389671234,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.637155404629946,-0.322563136784758,2.17504015447472,-0.322589618485523,2.17501367277395,"判定一致"
21,15,4,10,"n50_21.4.15.10","E050R1","ENUM",50,25,25,36,"ok","none","none",1.17451077159562,TRUE,FALSE,0.0696824831672355,TRUE,TRUE,-0.133802507702155,2.48292495505526,-0.0641200245349195,2.54499327232222,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.667553441587664,-0.133819479591029,2.48294192694414,-0.133869931671963,2.4828914748632,"判定一致"
22,15,3,10,"n50_22.3.15.10","E050R1","ENUM",50,25,25,37,"ok","none","none",1.47128757395328,TRUE,FALSE,0.107189244749527,TRUE,TRUE,0.0724547739467851,2.87053983637339,0.170330529586366,2.97772908112292,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.713799322363258,0.0724763411390061,2.87051826918117,0.0722666099322007,2.87030853797436,"判定一致"
23,15,2,10,"n50_23.2.15.10","E050R1","ENUM",50,25,25,38,"ok","none","none",1.85124492251424,TRUE,FALSE,0.197458637826194,TRUE,TRUE,0.300002660221714,3.40242350533774,0.449404055578566,3.59988214316393,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.791454175799271,0.299991402799322,3.40243476276013,0.300023242533832,3.40246660249464,"判定一致"
24,15,1,10,"n50_24.1.15.10","E050R1","ENUM",50,25,25,39,"ok","none","none",2.40374324268079,TRUE,FALSE,0.434788408519811,TRUE,TRUE,0.542365503770195,4.26513739721592,0.809815906444976,4.69992580573573,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.949698218470656,0.542377146108719,4.26512575487739,0.542368938296456,4.26511754706513,"判定一致"
25,15,0,10,"n50_25.0.15.10","E050R1","ENUM",50,25,25,40,"ok","quasi_separation","quasi_separation",3.5423608659626,TRUE,FALSE,1.91844399166652,TRUE,TRUE,0.578364220090478,6.50650156448779,1.37461828708265,8.42494555615432,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.51225947078094,0.578458794278888,6.50640699029938,0.578386767952357,6.50633496397285,"判定一致"
0,16,25,9,"n50_0.25.16.9","E050R1","ENUM",50,25,25,16,"ok","quasi_separation","quasi_separation",-4.48389421502437,TRUE,FALSE,1.91544644781235,TRUE,TRUE,-7.45305613460886,-1.51565523421558,-9.36850258242121,-2.31965065732567,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.51436069051145,-7.45244809741787,-1.51626327140657,-7.4519866280294,-1.51580180201809,"判定一致"
1,16,24,9,"n50_1.24.16.9","E050R1","ENUM",50,25,25,17,"ok","none","none",-3.34527659174256,TRUE,FALSE,0.435273913957921,TRUE,TRUE,-5.21373366699935,-1.47744682994961,-5.64900758095727,-1.7581123752796,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.953040555362677,-5.21351541279138,-1.47766508415758,-5.21320175605944,-1.47735142742564,"判定一致"
2,16,23,9,"n50_2.23.16.9","E050R1","ENUM",50,25,25,18,"ok","none","none",-2.792778271576,TRUE,FALSE,0.20271462952782,TRUE,TRUE,-4.3517905818299,-1.23367319687275,-4.55450521135772,-1.39984992706676,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.795461693854434,-4.35180816038724,-1.23365561831541,-4.35185454261191,-1.23370200054008,"判定一致"
3,16,22,9,"n50_3.22.16.9","E050R1","ENUM",50,25,25,19,"ok","none","none",-2.41282092301505,TRUE,FALSE,0.117256909494547,TRUE,TRUE,-3.82050901213315,-1.00507519211095,-3.93722182715673,-1.12233210160549,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.718240256881991,-3.82051713785755,-1.00506706638655,-3.82054595875055,-1.00509588727955,"判定一致"
4,16,21,9,"n50_4.21.16.9","E050R1","ENUM",50,25,25,20,"ok","none","none",-2.11604412065738,TRUE,FALSE,0.0905111461196206,TRUE,TRUE,-3.43397340431198,-0.798535998521188,-3.50855849133018,-0.889047144640808,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.672299926651191,-3.43393834446184,-0.79857105837133,-3.43372776370264,-0.79836047761213,"判定一致"
5,16,20,9,"n50_5.20.16.9","E050R1","ENUM",50,25,25,21,"ok","none","none",-1.86774537620598,TRUE,FALSE,0.0741832822442704,TRUE,TRUE,-3.12631265793144,-0.609231262040778,-3.1775131147204,-0.683414544285048,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.642126625868147,-3.12631702020191,-0.609226899770317,-3.12629043642177,-0.609200315990183,"判定一致"
6,16,19,9,"n50_6.19.16.9","E050R1","ENUM",50,25,25,22,"ok","none","none",-1.65068087096815,TRUE,FALSE,0.0630348225643599,TRUE,TRUE,-2.86811016606344,-0.433228234445918,-2.9046540078349,-0.496263057010277,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.62115804798309,-2.86811660300874,-0.433221797500618,-2.86812827372221,-0.433233468214091,"判定一致"
7,16,18,9,"n50_7.18.16.9","E050R1","ENUM",50,25,25,23,"ok","none","none",-1.45493629384205,TRUE,FALSE,0.0548913373582787,TRUE,TRUE,-2.64291277740307,-0.266953005040509,-2.66957035058973,-0.321844342398788,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.60612446751778,-2.64291501770516,-0.266950764738425,-2.64291842032542,-0.266954167358688,"判定一致"
8,16,17,9,"n50_8.17.16.9","E050R1","ENUM",50,25,25,24,"ok","none","none",-1.27420329973324,TRUE,FALSE,0.0485941295887167,TRUE,TRUE,-2.44082486486445,-0.107608121965327,-2.46037568745774,-0.156202251554044,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.595218867179016,-2.44082403600449,-0.107608950825289,-2.44081084232284,-0.107595757143635,"判定一致"
9,16,16,9,"n50_9.16.16.9","E050R1","ENUM",50,25,25,25,"ok","none","none",-1.10413716460008,TRUE,FALSE,0.0434593989452942,TRUE,TRUE,-2.25539672906206,0.0470702753637129,-2.26951799375111,0.00361087641841871,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.587373794513901,-2.25539470955905,0.0470682558607027,-2.25536864730996,0.0470943181097971,"判定一致"
10,16,15,9,"n50_10.15.16.9","E050R1","ENUM",50,25,25,26,"ok","none","none",-0.941533349061763,TRUE,FALSE,0.0390471294347506,TRUE,TRUE,-2.08213982405133,0.199007555035326,-2.09184942488254,0.159960425600576,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.581935031152101,-2.08213783690831,0.199005567892313,-2.08210505146207,0.199038353338549,"判定一致"
11,16,14,9,"n50_11.14.16.9","E050R1","ENUM",50,25,25,27,"ok","none","none",-0.783870196357364,TRUE,FALSE,0.0350478805938381,TRUE,TRUE,-1.91774608648834,0.349937320490812,-1.92363721933948,0.314889439896974,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.578500568522244,-1.91774466233831,0.349935896340778,-1.91771047569691,0.34997008298218,"判定一致"
12,16,13,9,"n50_12.13.16.9","E050R1","ENUM",50,25,25,28,"ok","none","none",-0.629029623436168,TRUE,FALSE,0.0312205792542126,TRUE,TRUE,-1.75964199098172,0.50151940020477,-1.76201070870514,0.470298820950558,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.576837086427239,-1.75964120973288,0.501518618955932,-1.75960953778057,0.50155029090824,"判定一致"
13,16,12,9,"n50_13.12.16.9","E050R1","ENUM",50,25,25,29,"ok","none","none",-0.475107541163911,TRUE,FALSE,0.0273527291050834,TRUE,TRUE,-1.60571416695393,0.655446239856468,-1.60462601075667,0.628093510751385,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.576837086427239,-1.60571387789314,0.655445950795676,-1.60568745550832,0.655472373180496,"判定一致"
14,16,11,9,"n50_14.11.16.9","E050R1","ENUM",50,25,25,30,"ok","none","none",-0.320266968242715,TRUE,FALSE,0.0232294346128107,TRUE,TRUE,-1.45412641701066,0.813554193496575,-1.44944376552788,0.790324758883765,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.578500568522244,-1.45412639109658,0.813554167582504,-1.45410724758226,0.813573311096829,"判定一致"
15,16,10,9,"n50_15.10.16.9","E050R1","ENUM",50,25,25,31,"ok","none","none",-0.162603815538316,TRUE,FALSE,0.0188681302961119,TRUE,TRUE,-1.30292111385109,0.978223825384864,-1.29456415331901,0.959355695088753,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.581935031152101,-1.30292034663342,0.9782230581672,-1.30317551793863,0.977967886861996,"判定一致"
16,16,9,9,"n50_16.9.16.9","E050R1","ENUM",50,25,25,32,"ok","none","none",0,TRUE,FALSE,0.013153039729946,TRUE,TRUE,-1.15123772172314,1.15123772172314,-1.13808468199321,1.1380846819932,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.587373794513901,-1.15123148270988,1.15123148270988,-1.15123148270988,1.15123148270988,"判定一致"
17,16,8,9,"n50_17.8.16.9","E050R1","ENUM",50,25,25,33,"ok","none","none",0.170066135133158,TRUE,FALSE,0.0188569591728787,TRUE,TRUE,-0.99681039179132,1.33641291511996,-0.977953432618441,1.33028215660994,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.595218867179016,-0.996806280925282,1.33640880425392,-0.996541407456444,1.33667367772276,"判定一致"
18,16,7,9,"n50_18.7.16.9","E050R1","ENUM",50,25,25,34,"ok","none","none",0.350799129241975,TRUE,FALSE,0.0253746980786356,TRUE,TRUE,-0.837162155703107,1.53879984076791,-0.811787457624471,1.54114540600834,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.60612446751778,-0.837163283950964,1.53880096901577,-0.837182997241391,1.53878125572534,"判定一致"
19,16,6,9,"n50_19.6.16.9","E050R1","ENUM",50,25,25,35,"ok","none","none",0.54654370636807,TRUE,FALSE,0.0342649705631576,TRUE,TRUE,-0.67087515018062,1.76401159100331,-0.636610179617462,1.77828906161008,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.62115804798309,-0.670879182342715,1.7640156231654,-0.670903696385988,1.76399110912213,"判定一致"
20,16,5,9,"n50_20.5.16.9","E050R1","ENUM",50,25,25,36,"ok","none","none",0.763608211605898,TRUE,FALSE,0.0464823382993709,TRUE,TRUE,-0.49490270707317,2.02216669899974,-0.448420368773799,2.05367453373207,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.642126625868147,-0.494913064252511,2.02217705617908,-0.494936848609896,2.02215327182169,"判定一致"
21,16,4,9,"n50_21.4.16.9","E050R1","ENUM",50,25,25,37,"ok","none","none",1.0119069560573,TRUE,FALSE,0.0643278380574176,TRUE,TRUE,-0.305727384200764,2.32960311316277,-0.241399546143346,2.38779212587325,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.672299926651191,-0.30574577856425,2.32962150752626,-0.30577668698795,2.32959059910256,"判定一致"
22,16,3,9,"n50_22.3.16.9","E050R1","ENUM",50,25,25,38,"ok","none","none",1.30868375841497,TRUE,FALSE,0.103596336858323,TRUE,TRUE,-0.0989148310898584,2.71653453927838,-0.00626361120920759,2.82013087613671,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.718240256881991,-0.0989151816412366,2.71653488982976,-0.0990412773205325,2.71640879415047,"判定一致"
