"config_id","exposed_events","unexposed_events","beta_sas","beta_logistf","se_sas","se_logistf","low_sas","high_sas","low_logistf","high_logistf","exact_beta","ordinary_se","augmented_se","different","ordinary_outside","augmented_outside"
"n50_25.0.12.13",25,12,4.00904955826119,4.00878667386046,1.51048195383017,1.48097594859504,1.04855932945638,6.96953978706601,1.10612715264413,6.91144619507679,4.00878667386045,1.51030505222042,1.48097594860571,FALSE,TRUE,TRUE
"n50_0.25.13.12",0,13,-4.00904955826119,-4.00878667385983,1.51048195383017,1.48097519584349,-6.96953978706601,-1.04855932945638,-6.91144471971023,-1.10612862800943,-4.00878667386045,1.51030505222042,1.48097594860571,FALSE,TRUE,TRUE
"n50_1.24.13.12",1,13,-2.87031206512245,-2.87016905057863,0.946637304042798,0.928200915212181,-4.72568708746843,-1.01493704277647,-4.68940941481162,-1.05092868634564,-2.87016905057865,0.946582986305061,0.928200984308546,FALSE,TRUE,TRUE
"n50_2.23.13.12",2,13,-2.31762196619973,-2.31767073041209,0.787704362224755,0.772416510403518,-3.86149414662534,-0.773749785774118,-3.83157927186709,-0.803762188957083,-2.31767073041209,0.787713371846621,0.772416510416133,FALSE,TRUE,TRUE
"n50_3.22.13.12",3,13,-1.93769261096469,-1.93771338185113,0.709646958255451,0.695868359594505,-3.32857509088378,-0.546810131045608,-3.30159030463733,-0.573836459064931,-1.93771338185114,0.709649291130567,0.695868381400394,FALSE,TRUE,TRUE
"n50_4.21.13.12",4,13,-1.64108866173781,-1.64093657949347,0.6631162531238,0.650236820451826,-2.9407726354236,-0.341404688052017,-2.91537732900089,-0.366495829986055,-1.64093657949347,0.663114048389418,0.650236821629838,FALSE,TRUE,TRUE
"n50_5.20.13.12",5,13,-1.39268378039402,-1.39263783504206,0.632497055276669,0.6202199143832,-2.63235522906393,-0.153012331724107,-2.60824652972765,-0.177029140356477,-1.39263783504207,0.632502690464649,0.62021991559215,FALSE,TRUE,TRUE
"n50_6.19.13.12",6,13,-1.17560099172632,-1.17557332980424,0.611200412630021,0.599334862745094,-2.37353178781719,0.0223298043645364,-2.35024807546388,-0.000898584144595205,-1.17557332980424,0.611204033339416,0.599334863996981,TRUE,FALSE,TRUE
"n50_7.18.13.12",7,13,-0.979858916357528,-0.979828752678141,0.595918134048333,0.584347037179067,-2.14783699682657,0.188119164111516,-2.1251279000218,0.165470394665518,-0.979828752678143,0.595919390454716,0.584347038549407,FALSE,FALSE,FALSE
"n50_8.17.13.12",8,13,-0.799128747026171,-0.799095758569324,0.584823518478442,0.573466640429802,-1.94536178055591,0.347104286503571,-1.92306972014692,0.324878203008269,-0.799095758569326,0.584823520082836,0.57346664248277,FALSE,FALSE,FALSE
"n50_9.16.13.12",9,13,-0.629061295388474,-0.629029623436166,0.57683748503091,0.56563529664416,-1.75964199098172,0.501519400204771,-1.73765443324335,0.479595186371017,-0.629029623436168,0.576837086427239,0.565635299972404,FALSE,FALSE,FALSE
"n50_10.15.13.12",10,13,-0.466452332926362,-0.46642580789785,0.571298389445453,0.560203797281672,-1.58617660066519,0.653271934812464,-1.56440507457251,0.631553458776805,-0.466425807897852,0.571298022295023,0.56020380072294,FALSE,FALSE,FALSE
"n50_11.14.13.12",11,13,-0.308781491586528,-0.308762655193451,0.567799421409717,0.556772943846533,-1.42164790799225,0.804084924819198,-1.400017572699,0.782492262312096,-0.308762655193453,0.567799222944843,0.556772945692033,FALSE,FALSE,FALSE
"n50_12.13.13.12",12,13,-0.153678586422608,-0.153922082272255,0.566102971735254,0.55511093181178,-1.2632200225648,0.955862849719585,-1.24191951604781,0.934075351503303,-0.153922082272257,0.56610429610989,0.555110933190969,FALSE,FALSE,FALSE
"n50_13.12.13.12",13,13,0,1.11022302462516e-16,0.566102953108121,0.555110930489472,-1.10954139963368,1.10954139963368,-1.08799743118388,1.08799743118388,0,0.56610429610989,0.555110933190969,FALSE,FALSE,FALSE
"n50_14.11.13.12",14,13,0.154595822878823,0.154840572919871,0.567798066691218,0.556772866893647,-0.958267938327437,1.26745958408508,-0.936414193760789,1.24609533960053,0.154840572921196,0.567799222944843,0.556772945692033,FALSE,FALSE,FALSE
"n50_15.10.13.12",15,13,0.312522668847756,0.312503725625595,0.571298162661289,0.560203800721297,-0.807201154402275,1.43224649209779,-0.7854755477906,1.41048299904179,0.312503725625595,0.571298022295023,0.56020380072294,FALSE,FALSE,FALSE
"n50_16.9.13.12",16,13,0.475133963548731,0.475107541163911,0.576837233909945,0.565635299951863,-0.655446239856468,1.60571416695393,-0.633517275126251,1.58373235745407,0.475107541163911,0.576837086427239,0.565635299972404,FALSE,FALSE,FALSE
"n50_17.8.13.12",17,13,0.645204481847208,0.64517367629707,0.584823321896337,0.573466642434454,-0.501028166388688,1.7914371300831,-0.47880028920957,1.76914764180371,0.645173676297069,0.584823520082836,0.57346664248277,FALSE,FALSE,FALSE
"n50_18.7.13.12",18,13,0.82593764389485,0.825906670405886,0.595918064865781,0.58434703853872,-0.342040300978885,1.99391558876858,-0.319392479602644,1.97120582041442,0.825906670405886,0.595919390454716,0.584347038549407,FALSE,FALSE,FALSE
"n50_19.6.13.12",19,13,1.02168016958365,1.02165124753194,0.611200372620273,0.599334828931753,-0.176250548089547,2.21961088725685,-0.153023431854767,2.19632592691865,1.02165124753198,0.611204033339416,0.599334863996981,FALSE,FALSE,FALSE
"n50_20.5.13.12",20,13,1.23875467346148,1.23871575276762,0.632496207311334,0.620219618915507,-0.000915113226910291,2.47842446014988,0.0231076371880714,2.45432386834717,1.23871575276981,0.632502690464649,0.62021991559215,TRUE,FALSE,TRUE
"n50_21.4.13.12",21,13,1.48712939137717,1.48701449722122,0.663111390714957,0.650236821055457,0.18745494783759,2.78680383491676,0.212573746530704,2.76145524791173,1.48701449722121,0.663114048389418,0.650236821629837,FALSE,TRUE,TRUE
"n50_22.3.13.12",22,13,1.78377467686958,1.78379129957888,0.709647639931092,0.695868375445771,0.39289086089079,3.17465849284837,0.41991434572477,3.14766825343299,1.78379129957888,0.709649291130567,0.695868381400394,FALSE,TRUE,TRUE
"n50_23.2.13.12",23,13,2.16370375191718,2.16374864813983,0.787705114271748,0.77241650950739,0.619830097506549,3.70757740632782,0.649840108441206,3.67765718783845,2.16374864813983,0.787713371846621,0.772416510416133,FALSE,TRUE,TRUE
"n50_24.1.13.12",24,13,2.71633798134759,2.71624696830636,0.946618970183182,0.928200894397122,0.860998892706159,4.57167706998902,0.897006644870133,4.53548729174258,2.71624696830639,0.946582986305061,0.928200984308546,FALSE,TRUE,TRUE
"n50_25.0.13.12",25,13,3.85505884214379,3.8548645915882,1.51043567471279,1.48097594809941,0.89465931874227,6.81545836554531,0.952205071343306,6.7575241118331,3.85486459158819,1.51030505222042,1.48097594860571,FALSE,TRUE,TRUE
"n50_0.25.14.11",0,14,-4.16395933678805,-4.16362724678103,1.51116468883255,1.48159896585078,-7.12578770160852,-1.20213097196758,-7.06750785938035,-1.25974663418171,-4.16362724678165,1.51094117498506,1.48159971829608,FALSE,TRUE,TRUE
"n50_1.24.14.11",1,14,-3.02520856244525,-3.02500962349982,0.947671199532088,0.929195837220089,-4.88260998271402,-1.16780714217649,-4.84619999903574,-1.20381924796391,-3.02500962349984,0.94759761157619,0.929195906242483,FALSE,TRUE,TRUE
"n50_2.23.14.11",2,14,-2.47246093908766,-2.47251130333328,0.788922970896218,0.773611808629083,-4.01872154862059,-0.926200329554734,-3.98876258626118,-0.956260020405389,-2.47251130333328,0.78893234164196,0.773611808641693,FALSE,TRUE,TRUE
"n50_3.22.14.11",3,14,-2.09252953684698,-2.092553954771,0.710999103056087,0.697194846542077,-3.48606217187719,-0.698996901816764,-3.4590307442004,-0.726077165341599,-2.09255395477233,0.71100210963457,0.697194929083137,FALSE,TRUE,TRUE
"n50_4.21.14.11",4,14,-1.79596199364604,-1.79577715241334,0.664569330366512,0.651656199871821,-3.0984939463943,-0.493430040897774,-3.07299983446434,-0.518554470362339,-1.79577715241467,0.664561603370295,0.651656266071085,FALSE,TRUE,TRUE
"n50_5.20.14.11",5,14,-1.54752761287212,-1.54747840796194,0.634015771079478,0.621707827164486,-2.79017568981829,-0.30487953592595,-2.76600335811098,-0.328953457812891,-1.54747840796326,0.634020139228804,0.621707896526632,FALSE,TRUE,TRUE
"n50_6.19.14.11",6,14,-1.33043637997098,-1.33041390272411,0.612770861339131,0.600874494267949,-2.53144519897126,-0.129427560970693,-2.50810627071801,-0.152721534730209,-1.33041390272543,0.612774227487631,0.600874566035803,FALSE,TRUE,TRUE
"n50_7.18.14.11",7,14,-1.13469488681671,-1.13466932559801,0.597528682148119,0.585926053371956,-2.30582958355671,0.036439809923283,-2.28306328781074,0.0137246366147148,-1.13466932559934,0.597529751077394,0.585926127056899,FALSE,FALSE,FALSE
"n50_8.17.14.11",8,14,-0.953968149306942,-0.953936331489196,0.58646462833039,0.575075532296347,-2.10341769904118,0.195481400427291,-2.08106366318024,0.173191000201845,-0.953936331490522,0.586464349423537,0.575075608026367,FALSE,FALSE,FALSE
"n50_9.16.14.11",9,14,-0.783904382998765,-0.783870196356039,0.578501295142756,0.567266400353317,-1.91774608648834,0.349937320490814,-1.89569191068822,0.327951517976141,-0.783870196357364,0.578500568522244,0.567266478369123,FALSE,FALSE,FALSE
"n50_10.15.14.11",10,14,-0.621298440360348,-0.621266380817721,0.572978259491877,0.561850669349862,-1.74431519288887,0.501718312168177,-1.72247345743317,0.47994069579773,-0.621266380819048,0.572977585757853,0.561850748198187,FALSE,FALSE,FALSE
"n50_11.14.14.11",11,14,-0.463629779998304,-0.463603228113323,0.569489541516612,0.558429933975264,-1.57980877094309,0.652549210946484,-1.55810578659392,0.630899330367274,-0.463603228114649,0.569489105321129,0.558430011694411,FALSE,FALSE,FALSE
"n50_12.13.14.11",12,14,-0.308781491586529,-0.308762655192127,0.567799421409717,0.556772868212007,-1.42164790799226,0.804084924819198,-1.40001742445673,0.782492114072472,-0.308762655193453,0.567799222944843,0.556772945692033,FALSE,FALSE,FALSE
"n50_13.12.14.11",13,14,-0.154595822878822,-0.154840572919872,0.567798066691219,0.556772866893647,-1.26745958408508,0.958267938327438,-1.24609533960053,0.936414193760789,-0.154840572921196,0.567799222944843,0.556772945692033,FALSE,FALSE,FALSE
"n50_14.11.14.11",14,14,0,-1.93414891307836e-16,0.569489604211085,0.558429857250714,-1.1161791138237,1.1161791138237,-1.09450240810324,1.09450240810324,0,0.569489105321129,0.558430011694411,FALSE,FALSE,FALSE
"n50_15.10.14.11",15,14,0.157414576188004,0.157663152704399,0.57297696586625,0.561850748196528,-0.965599640880882,1.28042879325689,-0.943544078447678,1.25887038385648,0.157663152704399,0.572977585757853,0.561850748198187,FALSE,FALSE,FALSE
"n50_16.9.14.11",16,14,0.32028611175704,0.320266968242716,0.578500581743952,0.567266478348621,-0.813554193496575,1.45412641701066,-0.791554898957451,1.43208883544288,0.320266968242715,0.578500568522244,0.567266478369123,FALSE,FALSE,FALSE
"n50_17.8.14.11",17,14,0.490359274035998,0.490333103375873,0.586464085379197,0.575075607978167,-0.659089211533453,1.63980775960545,-0.636794376648809,1.61746058340055,0.490333103375874,0.586464349423537,0.575075608026368,FALSE,FALSE,FALSE
"n50_18.7.14.11",18,14,0.671095401957025,0.67106609748469,0.597528532173821,0.585926127046221,-0.500039000838746,1.8422298047528,-0.477328009126942,1.81946020409632,0.67106609748469,0.597529751077394,0.585926127056899,FALSE,FALSE,FALSE
"n50_19.6.14.11",19,14,0.86683904277104,0.866810674612072,0.61277083135186,0.600874460541249,-0.334169717455274,2.06784780299735,-0.310881627278709,2.04450297650285,0.866810674610785,0.612774227487631,0.600874566035803,FALSE,FALSE,FALSE
"n50_20.5.14.11",20,14,1.08390688336108,1.08387517984775,0.634013419398887,0.621707532403926,-0.158736584375825,2.32655035109799,-0.134649192581216,2.30239955227671,1.08387517984861,0.634020139228804,0.621707896526632,FALSE,FALSE,FALSE
"n50_21.4.14.11",21,14,1.33225333561044,1.33217392430002,0.664555224651538,0.651656265497937,0.0297490295555047,2.63475764166538,0.0549511136241914,2.60939673497585,1.33217392430002,0.664561603370295,0.651656266071085,FALSE,TRUE,TRUE
"n50_22.3.14.11",22,14,1.62925969081222,1.62895072665768,0.711027226157653,0.697194923139826,0.235671935515803,3.02284744610864,0.262473787099451,2.99542766621591,1.62895072665768,0.71100210963457,0.697194929083137,FALSE,TRUE,TRUE
"n50_23.2.14.11",23,14,2.00886899060294,2.00890807521863,0.788925196946336,0.773611807734339,0.462604018091957,3.55513396311393,0.492656794044405,3.52515935639286,2.00890807521863,0.78893234164196,0.773611808641693,FALSE,TRUE,TRUE
"n50_24.1.14.11",24,14,2.56145171464818,2.56140639538649,0.947617161771634,0.929195770825341,0.704156206443716,4.41874722285265,0.740216149981884,4.38259664079109,2.56140639538519,0.94759761157619,0.929195906242483,FALSE,TRUE,TRUE
"n50_25.0.14.11",25,14,3.70015347053446,3.70002401866833,1.51102810548053,1.48159968919038,0.738592804164832,6.66171413690409,0.796141988349456,6.60390604898721,3.700024018667,1.51094117498505,1.48159971829608,FALSE,TRUE,TRUE
"n50_0.25.15.10",0,15,-4.32168943806814,-4.32129039948543,1.51252795953667,1.48289166188901,-7.28618976436987,-1.35718911176641,-7.22770464976263,-1.41487614920822,-4.32129039948605,1.51225947078094,1.48289241367837,FALSE,TRUE,TRUE
"n50_1.24.15.10",1,15,-3.18292928050029,-3.18267277620422,0.949791093415726,0.931255651899717,-5.04448561643204,-1.32137294456855,-5.00790031432704,-1.35744523808141,-3.18267277620424,0.949698218470656,0.931255720770419,FALSE,TRUE,TRUE
"n50_2.23.15.10",2,15,-2.63012490020026,-2.63017445603768,0.79144482934522,0.776084670469909,-4.18132826146734,-1.07892153893318,-4.15127245911234,-1.10907645296302,-2.63017445603768,0.791454175799271,0.77608467048365,FALSE,TRUE,TRUE
"n50_3.22.15.10",3,15,-2.25018990740198,-2.25021710747673,0.71379569575554,0.699937821829369,-3.64920376340254,-0.851176051401407,-3.62207002967971,-0.878364185273754,-2.25021710747673,0.713799322363258,0.699937821830685,FALSE,TRUE,TRUE
"n50_4.21.15.10",4,15,-1.95364674804031,-1.95344030511907,0.66756668207599,0.654590004810424,-3.26205340218815,-0.645240093892466,-3.2364131391874,-0.670467471050735,-1.95344030511907,0.667553441587664,0.65459000481183,FALSE,TRUE,TRUE
"n50_5.20.15.10",5,15,-1.70518579998555,-1.70514156066766,0.637152357656945,0.62478227719068,-2.95398147365795,-0.456390126313155,-2.92969232214031,-0.480590799195006,-1.70514156066766,0.637155404629946,0.624782277192154,FALSE,TRUE,TRUE
"n50_6.19.15.10",6,15,-1.4880874579631,-1.48807705542983,0.616014511107016,0.604054988719336,-2.6954537136869,-0.280721202239301,-2.67200307800148,-0.304151032858186,-1.48807705542983,0.616017634954147,0.60405498872086,FALSE,TRUE,TRUE
"n50_7.18.15.10",7,15,-1.29234759820093,-1.29233247830374,0.600854524632885,0.589187246684702,-2.47000082642932,-0.114694369972542,-2.44711826195607,-0.137546694651406,-1.29233247830374,0.600855453602653,0.589187246686264,FALSE,TRUE,TRUE
"n50_8.17.15.10",8,15,-1.11162528202846,-1.11159948419492,0.58985295142025,0.578397908221407,-2.26771582298681,0.0444652589298833,-2.24523855304218,0.0220395846523398,-1.11159948419492,0.589852444130063,0.578397908222998,FALSE,FALSE,FALSE
"n50_9.16.15.10",9,15,-0.941566134508,-0.941533349061763,0.581936045019207,0.570634246053731,-2.08213982405133,0.199007555035325,-2.05995591967224,0.176889221548716,-0.941533349061763,0.581935031152101,0.570634246055344,FALSE,FALSE,FALSE
"n50_10.15.15.10",10,15,-0.778964113002048,-0.778929533523446,0.576445913639469,0.565250783757852,-1.90877734277069,0.350849116766599,-1.88680071192187,0.328941644874981,-0.778929533523446,0.576444955292641,0.56525078375948,FALSE,FALSE,FALSE
"n50_11.14.15.10",11,15,-0.621298440360348,-0.621266380819048,0.572978259491877,0.561850748196549,-1.74431519288887,0.501718312168177,-1.72247361197117,0.479940850333071,-0.621266380819048,0.572977585757853,0.561850748198187,FALSE,FALSE,FALSE
"n50_12.13.15.10",12,15,-0.466452332926362,-0.466425807897851,0.571298389445453,0.560203800721297,-1.58617660066519,0.653271934812463,-1.56440508131405,0.631553465518343,-0.466425807897851,0.571298022295023,0.56020380072294,FALSE,FALSE,FALSE
"n50_13.12.15.10",13,15,-0.312522668847756,-0.312503725625595,0.571298162661289,0.560203800721297,-1.43224649209779,0.807201154402277,-1.41048299904179,0.785475547790599,-0.312503725625595,0.571298022295023,0.56020380072294,FALSE,FALSE,FALSE
"n50_14.11.15.10",14,15,-0.157414576188004,-0.157663152704399,0.57297696586625,0.561850748196528,-1.28042879325689,0.965599640880882,-1.25887038385648,0.943544078447678,-0.157663152704399,0.572977585757853,0.561850748198187,FALSE,FALSE,FALSE
"n50_15.10.15.10",15,15,0,0,0.576446430192772,0.565250783756223,-1.12981424219452,1.12981424219452,-1.10787117839523,1.10787117839523,0,0.576444955292641,0.56525078375948,FALSE,FALSE,FALSE
"n50_16.9.15.10",16,15,0.162348644233112,0.162603815538317,0.581935422596877,0.57063424603337,-0.978223825384864,1.30292111385109,-0.955818755032256,1.28102638610889,0.162603815538316,0.581935031152101,0.570634246055344,FALSE,FALSE,FALSE
"n50_17.8.15.10",17,15,0.332689367994284,0.332669950671474,0.589852235282482,0.578397908173504,-0.823399769359828,1.4887785053484,-0.800969118081898,1.46630901942485,0.332669950671475,0.589852444130063,0.578397908222998,FALSE,FALSE,FALSE
"n50_18.7.15.10",18,15,0.513428567154854,0.513402944780291,0.600854503974546,0.589187246674103,-0.664224620583936,1.69108175489364,-0.641382838851267,1.66818872841185,0.513402944780291,0.600855453602653,0.589187246686264,FALSE,FALSE,FALSE
"n50_19.6.15.10",19,15,0.709174486782227,0.709147521906386,0.616014798570549,0.604054988719333,-0.498192332359744,1.9165413059242,-0.474778500665255,1.89307354447803,0.709147521906387,0.616017634954147,0.60405498872086,FALSE,FALSE,FALSE
"n50_20.5.15.10",20,15,0.92623850884498,0.926212027144215,0.637149107234882,0.624782277190447,-0.322550794117237,2.1750278118072,-0.298338734327982,2.15076278861641,0.926212027144214,0.637155404629946,0.624782277192154,FALSE,FALSE,FALSE
"n50_21.4.15.10",21,15,1.17456122367655,1.17451077159562,0.66754478230157,0.654590004239863,-0.133802507702155,2.48292495505526,-0.108462061354433,2.45748360454567,1.17451077159562,0.667553441587664,0.65459000481183,FALSE,FALSE,FALSE
"n50_22.3.15.10",22,15,1.47149730516009,1.47128757395328,0.713810326234957,0.699937815909367,0.0724547739467851,2.87053983637339,0.0994346633532972,2.84314048455327,1.47128757395328,0.713799322363258,0.699937821830685,FALSE,TRUE,TRUE
"n50_23.2.15.10",23,15,1.85121308277973,1.85124492251424,0.791448432110876,0.776084669578016,0.300002660221714,3.40242350533774,0.330146921187657,3.37234292384081,1.85124492251424,0.791454175799271,0.77608467048365,FALSE,TRUE,TRUE
"n50_24.1.15.10",24,15,2.40375145049306,2.40374324268079,0.94970415854844,0.93125572076942,0.542365503770195,4.26513739721592,0.578515569575841,4.22897091578574,2.40374324268079,0.949698218470656,0.931255720770419,FALSE,TRUE,TRUE
"n50_25.0.15.10",25,15,3.54243289228913,3.5423608659626,1.51230772380455,1.48289241367775,0.578364220090478,6.50650156448779,0.63594514220654,6.44877658971867,3.5423608659626,1.51225947078094,1.48289241367837,FALSE,TRUE,TRUE
"n50_0.25.16.9",0,16,-4.48435568441222,-4.48389421502374,1.5146709192686,1.48495207839526,-7.45305613460886,-1.51565523421558,-7.39434680744635,-1.57344162260114,-4.48389421502437,1.51436069051145,1.48495282914149,FALSE,TRUE,TRUE
"n50_1.24.16.9",1,16,-3.34559024847448,-3.34527659174254,0.953151911596615,0.934533083097766,-5.21373366699935,-1.47744682994961,-5.17692777697534,-1.51362540650974,-3.34527659174256,0.953040555362677,0.934533151738383,FALSE,TRUE,TRUE
"n50_2.23.16.9",2,16,-2.79273188935132,-2.792778271576,0.795452725037923,0.780014365218638,-4.3517905818299,-1.23367319687275,-4.3215783348284,-1.26397820832359,-2.792778271576,0.795461693854434,0.780014365246025,FALSE,TRUE,TRUE
"n50_3.22.16.9",3,16,-2.41279210212205,-2.41282092301505,0.718236111028056,0.704292516385265,-3.82050901213315,-1.00507519211095,-3.79320888971125,-1.03243295631884,-2.41282092301505,0.718240256881991,0.704292516401763,FALSE,TRUE,TRUE
"n50_4.21.16.9",4,16,-2.11625470141658,-2.11604412065738,0.672317814658531,0.659244316324957,-3.43397340431198,-0.798535998521188,-3.40813923766703,-0.823949003647738,-2.11604412065738,0.672299926651191,0.659244316342581,FALSE,TRUE,TRUE
"n50_5.20.16.9",5,16,-1.86777195998611,-1.86774537620598,0.642124400179055,0.629656960654467,-3.12631265793144,-0.609231262040778,-3.10185034170368,-0.633640410708269,-1.86774537620598,0.642126625868147,0.629656960672919,FALSE,TRUE,TRUE
"n50_6.19.16.9",6,16,-1.65066920025468,-1.65068087096815,0.621154763766976,0.609095578383036,-2.86811016606344,-0.433228234445918,-2.84448626774149,-0.456875474194805,-1.65068087096815,0.62115804798309,0.609095578402111,FALSE,TRUE,TRUE
"n50_7.18.16.9",7,16,-1.45493289122179,-1.45493629384205,0.606123324485509,0.594353939891836,-2.64291277740307,-0.266953005040509,-2.61984861009954,-0.290023977584572,-1.45493629384205,0.60612446751778,0.594353939911384,FALSE,TRUE,TRUE
"n50_8.17.16.9",8,16,-1.27421649341489,-1.27420329973324,0.595219290074522,0.583660118942478,-2.44082486486445,-0.107608121965327,-2.41815611207286,-0.130250487393617,-1.27420329973324,0.595218867179016,0.583660118962384,FALSE,TRUE,TRUE
"n50_9.16.16.9",9,16,-1.10416322684917,-1.10413716460008,0.587374824891513,0.575967392287409,-2.25539672906206,0.0470702753637129,-2.23301250975285,0.0247381805526945,-1.10413716460008,0.587373794513901,0.575967392307581,FALSE,FALSE,FALSE
"n50_10.15.16.9",10,16,-0.941566134507999,-0.941533349061763,0.581936045019207,0.570634246034983,-2.08213982405133,0.199007555035326,-2.0599559196355,0.176889221511972,-0.941533349061763,0.581935031152101,0.570634246055344,FALSE,FALSE,FALSE
"n50_11.14.16.9",11,16,-0.783904382998766,-0.783870196357364,0.578501295142756,0.567266478348642,-1.91774608648834,0.349937320490812,-1.89569206355757,0.327951670842844,-0.783870196357364,0.578500568522244,0.567266478369123,FALSE,FALSE,FALSE
"n50_12.13.16.9",12,16,-0.629061295388475,-0.629029623436168,0.576837485030909,0.565635299951863,-1.75964199098172,0.50151940020477,-1.73765443972633,0.479595192853995,-0.629029623436168,0.576837086427239,0.565635299972404,FALSE,FALSE,FALSE
"n50_13.12.16.9",13,16,-0.475133963548731,-0.475107541163911,0.576837233909945,0.565635299951863,-1.60571416695393,0.655446239856468,-1.58373235745407,0.633517275126251,-0.475107541163911,0.576837086427239,0.565635299972404,FALSE,FALSE,FALSE
"n50_14.11.16.9",14,16,-0.32028611175704,-0.320266968242715,0.578500581743952,0.567266478348621,-1.45412641701066,0.813554193496575,-1.43208883544288,0.791554898957452,-0.320266968242715,0.578500568522244,0.567266478369123,FALSE,FALSE,FALSE
"n50_15.10.16.9",15,16,-0.162348644233112,-0.162603815538316,0.581935422596878,0.57063424603337,-1.30292111385109,0.978223825384864,-1.28102638610889,0.955818755032257,-0.162603815538316,0.581935031152101,0.570634246055344,FALSE,FALSE,FALSE
"n50_16.9.16.9",16,16,0,-2.28999969442501e-16,0.587376977742428,0.575967392267237,-1.15123772172314,1.15123772172314,-1.12887534511324,1.12887534511324,0,0.587373794513901,0.575967392307581,FALSE,FALSE,FALSE
"n50_17.8.16.9",17,16,0.169801261664319,0.170066135133158,0.595220964598188,0.583660118895006,-0.99681039179132,1.33641291511996,-0.97388667711342,1.31401894737974,0.170066135133158,0.595218867179016,0.583660118962384,FALSE,FALSE,FALSE
"n50_18.7.16.9",18,16,0.350818842532402,0.350799129241975,0.60612389187054,0.594353939881329,-0.837162155703107,1.53879984076791,-0.814113186994914,1.51571144547886,0.350799129241975,0.60612446751778,0.594353939911384,FALSE,FALSE,FALSE
"n50_19.6.16.9",19,16,0.546568220411344,0.54654370636807,0.621155990719728,0.609095578383033,-0.67087515018062,1.76401159100331,-0.647261690405268,1.74034910314141,0.54654370636807,0.62115804798309,0.609095578402111,FALSE,FALSE,FALSE
"n50_20.5.16.9",20,16,0.763631995963283,0.763608211605898,0.642121341495871,0.629656960654235,-0.49490270707317,2.02216669899974,-0.470496753891357,1.99771317710315,0.763608211605897,0.642126625868147,0.629656960672919,FALSE,FALSE,FALSE
"n50_21.4.16.9",21,16,1.011937864481,1.0119069560573,0.672290541599408,0.659244315758424,-0.305727384200764,2.32960311316277,-0.280188159841958,2.30400207195657,1.0119069560573,0.672299926651191,0.659244316342581,FALSE,FALSE,FALSE
"n50_22.3.16.9",22,16,1.30880985409426,1.30868375841497,0.71824007802596,0.704292510501867,-0.0989148310898584,2.71653453927838,-0.0717041967499912,2.68907171357992,1.30868375841497,0.718240256881991,0.704292516401763,FALSE,FALSE,FALSE
"n50_23.2.16.9",23,16,1.68861725760717,1.68864110697592,0.795457521162448,0.780014364331239,0.129549164897268,3.24768535031708,0.159841045462785,3.21744116848905,1.68864110697592,0.795461693854434,0.780014365246025,FALSE,TRUE,TRUE
"n50_24.1.16.9",24,16,2.24112100132323,2.24113942714248,0.953036486555288,0.934533151725941,0.373203811722272,4.10903819092419,0.409488107400928,4.07279074688403,2.24113942714248,0.953040555362677,0.934533151738383,FALSE,TRUE,TRUE
"n50_25.0.16.9",25,16,3.37978214223929,3.37975705042429,1.51437740765543,1.48495282913367,0.411656964233508,6.34790732024507,0.469302986581444,6.29021111426713,3.37975705042428,1.51436069051145,1.48495282914149,FALSE,TRUE,TRUE
"n50_0.25.17.8",0,17,-4.65447808894955,-4.6539603501569,1.51776831777072,1.48795274541767,-7.62924932865611,-1.679706849243,-7.57029414187303,-1.73762655844077,-4.65396035015752,1.5174207809077,1.48795349464992,FALSE,TRUE,TRUE
"n50_1.24.17.8",1,17,-3.51532791683258,-3.5153427268757,0.957890364151924,0.939293767059927,-5.39275853170831,-1.63789730195685,-5.35632468121611,-1.67436077253528,-3.51534272687571,0.95789551910958,0.939293835369777,FALSE,TRUE,TRUE
"n50_2.23.17.8",2,17,-2.96280330956901,-2.96284440670916,0.801263720779426,0.785711847550262,-4.53325134441525,-1.39235527472278,-4.50281133013409,-1.42287748328422,-2.96284440670916,0.801272008592574,0.785711847597927,FALSE,TRUE,TRUE
"n50_3.22.17.8",3,17,-2.58285794049209,-2.5828870581482,0.724665471975371,0.710597386759691,-4.00317616640353,-1.16253971458064,-3.97563234370548,-1.19014177259093,-2.5828870581482,0.724669988318905,0.710597386798683,FALSE,TRUE,TRUE
"n50_4.21.17.8",4,17,-2.28630345440886,-2.28611025579054,0.679185391544908,0.665975799890785,-3.61748236066262,-0.95512454815511,-3.59139883815173,-0.980821673429347,-2.28611025579054,0.679164719887163,0.665975799932389,FALSE,TRUE,TRUE
"n50_5.20.17.8",5,17,-2.03780503556722,-2.03781151133913,0.649307898335472,0.636701331500125,-3.31042513118214,-0.765184939952296,-3.28572318998808,-0.789899832690191,-2.03781151133914,0.649310502774308,0.636701331543642,FALSE,TRUE,TRUE
"n50_6.19.17.8",6,17,-1.8207015993374,-1.82074700610131,0.628577244080804,0.616374984112089,-3.05269035923722,-0.588712839437582,-3.02881977593245,-0.612674236270166,-1.82074700610131,0.628581614381438,0.61637498415704,FALSE,TRUE,TRUE
"n50_7.18.17.8",7,17,-1.62497134697162,-1.62500242897521,0.613727763134534,0.601811684248786,-2.82785565902764,-0.422087034915606,-2.80453165557822,-0.445473202372202,-1.62500242897521,0.613729904345491,0.601811684294825,FALSE,TRUE,TRUE
