"config_id","exposed_events","unexposed_events","before_different","after_different","sas_wald_low","sas_wald_high","sas_pl_low","sas_pl_high","logistf_pl_low","logistf_pl_high","before_delta","after_delta"
"n50_14.11.11.14",14,11,FALSE,FALSE,-0.652549210946484,1.57980877094309,-0.626179240586349,1.5765824186018,-0.626166965416757,1.57658225462772,0.0263822455297269,1.2275169591569e-05
"n50_15.10.11.14",15,11,FALSE,FALSE,-0.501718312168177,1.74431519288887,-0.47125614232498,1.74530607904573,-0.471236870799863,1.74530300523594,0.0304814413683141,1.92715251166597e-05
"n50_16.9.11.14",16,11,FALSE,FALSE,-0.349937320490814,1.91774608648834,-0.314889459653195,1.92365073244858,-0.314889439896979,1.92363721933947,0.0350478805938353,1.3513109108132e-05
"n50_17.8.11.14",17,11,FALSE,FALSE,-0.195481400427291,2.10341769904118,-0.155082144851901,2.11534712316091,-0.155082099722403,2.11534707629095,0.0403993007048878,4.6869961245477e-08
"n50_18.7.11.14",18,11,TRUE,FALSE,-0.0364398099232828,2.30582958355671,0.0105492434128461,2.32562109133527,0.0105493254216093,2.32562100719453,0.0469891353448921,8.41407317153653e-08
"n50_19.6.11.14",19,11,FALSE,FALSE,0.129427560970693,2.53144519897126,0.184950078156743,2.56206653229336,0.184950206934516,2.56206640202695,0.0555226459638229,1.3026641276781e-07
"n50_20.5.11.14",20,11,FALSE,FALSE,0.30487953592595,2.79017568981829,0.372072430359794,2.8366445220177,0.37207260570115,2.83664434470941,0.0671930697752,1.77308282722777e-07
"n50_21.4.11.14",21,11,FALSE,FALSE,0.493430040897774,3.0984939463943,0.577657256429952,3.16986425441635,0.577657454892751,3.16986403691967,0.0842274139949777,2.17496683330154e-07
"n50_22.3.11.14",22,11,FALSE,FALSE,0.698996901816764,3.48606217187719,0.810861664548953,3.60128112036519,0.810861772402726,3.60128092941135,0.115218757534164,1.90953835410568e-07
"n50_23.2.11.14",23,11,FALSE,FALSE,0.926200329554735,4.01872154862059,1.08823572676725,4.22203860058977,1.08823574448357,4.22203844481429,0.203316896193692,1.5577548584389e-07
"n50_24.1.11.14",24,11,FALSE,FALSE,1.16780714217649,4.88260998271402,1.44620849278022,5.32086763248141,1.4462133696792,5.32086748910947,0.438257506395453,4.87689898265309e-06
"n50_25.0.11.14",25,11,FALSE,FALSE,1.20213097196758,7.12578770160852,2.00700261968457,9.04557746904782,2.00702339718193,9.04557673603658,1.91978903442806,2.07774973555175e-05
"n50_0.25.12.13",0,12,FALSE,FALSE,-6.81545836554531,-0.894659318742269,-8.73620302779538,-1.69714702644233,-8.73620277848219,-1.69717477023452,1.92074441293688,2.77437921927248e-05
"n50_1.24.12.13",1,12,FALSE,FALSE,-4.57167706998902,-0.860998892706159,-5.00982509349623,-1.13534388399137,-5.0098250556088,-1.13534964950549,0.43814798561978,5.765514118794e-06
"n50_2.23.12.13",2,12,FALSE,FALSE,-3.70757740632782,-0.619830097506549,-3.90931729382495,-0.776699650536549,-3.909317191783,-0.776699693589894,0.201739785455189,1.02041946892228e-07
"n50_3.22.12.13",3,12,FALSE,FALSE,-3.17465849284837,-0.39289086089079,-3.28707530368399,-0.498837112415561,-3.28707510461341,-0.498837219232241,0.112416611765045,1.99070580908511e-07
"n50_4.21.12.13",4,12,FALSE,FALSE,-2.78680383491676,-0.18745494783759,-2.85440776650115,-0.265265687425901,-2.8544075048847,-0.265265920977428,0.0778109731398382,2.61616448948843e-07
"n50_5.20.12.13",5,12,TRUE,FALSE,-2.47842446014988,0.000915113226910069,-2.5201567520386,-0.0594023155444882,-2.52015650555157,-0.0594025549268858,0.0603176681537959,2.464870272334e-07
"n50_6.19.12.13",6,12,FALSE,FALSE,-2.21961088725685,0.176250548089547,-2.24473657823666,0.127929931641137,-2.24473637196066,0.12792972956246,0.0483208185270867,2.06275994507621e-07
"n50_7.18.12.13",7,12,FALSE,FALSE,-1.99391558876859,0.342040300978884,-2.00760692547797,0.302484680320797,-2.00760676728503,0.302484526240261,0.0395557747386235,1.58192939636592e-07
"n50_8.17.12.13",8,12,FALSE,FALSE,-1.7914371300831,0.501028166388688,-1.79677978561123,0.46822230354563,-1.79677967362693,0.468222194937294,0.0328059714513944,1.1198429317183e-07
"n50_9.16.12.13",9,12,FALSE,FALSE,-1.60571416695393,0.655446239856467,-1.60462608286153,0.628093580762542,-1.60462601075667,0.628093510751387,0.0273527291050805,7.21048565299753e-08
"n50_10.15.12.13",10,12,FALSE,FALSE,-1.43224649209779,0.807201154402275,-1.42596635229855,0.784466014664837,-1.42594052444098,0.784465975073292,0.0227351793289831,2.58278575653303e-05
"n50_11.14.12.13",11,12,FALSE,FALSE,-1.26745958408508,0.958267938327437,-1.25696114888745,0.939400431522139,-1.25694833789733,0.939383874819377,0.0188840635080604,1.65567027622382e-05
"n50_12.13.12.13",12,12,FALSE,FALSE,-1.10954139963368,1.10954139963368,-1.09475498905881,1.09475498905882,-1.09474859507509,1.09474859507509,0.0147928045585979,6.3939837364746e-06
"n50_13.12.12.13",13,12,FALSE,FALSE,-0.955862849719585,1.2632200225648,-0.936982762222289,1.25246696386106,-0.936976753250906,1.25246491318171,0.018886096468679,6.00897138258727e-06
"n50_14.11.12.13",14,12,FALSE,FALSE,-0.804084924819197,1.42164790799225,-0.781592241688322,1.41458699945055,-0.781580749482912,1.41458339880781,0.0225041753362853,1.14922054098576e-05
"n50_15.10.12.13",15,12,FALSE,FALSE,-0.653271934812464,1.58617660066519,-0.626678449099245,1.58347793663204,-0.626655163939703,1.58346618943761,0.0266167708727605,2.32851595419747e-05
"n50_16.9.12.13",16,12,FALSE,FALSE,-0.50151940020477,1.75964199098172,-0.470298862467871,1.76203834084621,-0.470298820950553,1.76201070870514,0.0312205792542174,2.76321410652702e-05
"n50_17.8.12.13",17,12,FALSE,FALSE,-0.347104286503571,1.94536178055591,-0.310468646181687,1.9539872939564,-0.31046857177248,1.95398721676465,0.0366357147310909,7.71917463282534e-08
"n50_18.7.12.13",18,12,FALSE,FALSE,-0.188119164111516,2.14783699682657,-0.144799278318518,2.16459512116181,-0.144799161502283,2.16459500087504,0.0433200026092324,1.20286763216626e-07
"n50_19.6.12.13",19,12,TRUE,FALSE,-0.0223298043645366,2.37353178781719,0.0296563279286017,2.40145590825343,0.0296564937698828,2.40145573898962,0.0519862981344194,1.69263802529684e-07
"n50_20.5.12.13",20,12,FALSE,FALSE,0.153012331724107,2.63235522906393,0.21685280426358,2.67654905694993,0.216853014099484,2.67654884149529,0.0638406823753772,2.15454639018731e-07
"n50_21.4.12.13",21,12,FALSE,FALSE,0.341404688052016,2.94077263542361,0.422534872852765,3.01040619833714,0.422535092901155,3.01040595275215,0.0811304048491394,2.45584986124925e-07
"n50_22.3.12.13",22,12,FALSE,FALSE,0.546810131045607,3.32857509088377,0.655865207372945,3.44260760249281,0.655865318233501,3.44260740026638,0.114032309382607,2.02226432044483e-07
"n50_23.2.12.13",23,12,FALSE,FALSE,0.773749785774118,3.86149414662534,0.933402332026044,4.06431784013939,0.933402358580268,4.06431770555229,0.202823558926942,1.34587101463524e-07
"n50_24.1.12.13",24,12,FALSE,FALSE,1.01493704277647,4.72568708746843,1.29158846443087,5.16426868548063,1.29159371974099,5.16426860950016,0.43858152203173,5.25531011952296e-06
"n50_25.0.12.13",25,12,FALSE,FALSE,1.04855932945638,6.96953978706601,1.852666080279,8.89020014402821,1.852690171157,8.89019974729421,1.9206599602282,2.40908780031468e-05
"n50_0.25.13.12",0,13,FALSE,FALSE,-6.96953978706601,-1.04855932945638,-8.89020014402822,-1.85266608027899,-8.89019974729364,-1.85269017115701,1.92065996022763,2.40908780146931e-05
"n50_1.24.13.12",1,13,FALSE,FALSE,-4.72568708746843,-1.01493704277647,-5.16426868548064,-1.29158846443086,-5.16426860950014,-1.29159371974098,0.438581522031709,5.25531012107727e-06
"n50_2.23.13.12",2,13,FALSE,FALSE,-3.86149414662534,-0.773749785774118,-4.06431784013939,-0.933402332026053,-4.06431770555229,-0.933402358580275,0.202823558926948,1.34587099687167e-07
"n50_3.22.13.12",3,13,FALSE,FALSE,-3.32857509088378,-0.546810131045608,-3.44260760249282,-0.655865207372945,-3.44260740026638,-0.655865318233508,0.114032309382608,2.02226436041286e-07
"n50_4.21.13.12",4,13,FALSE,FALSE,-2.9407726354236,-0.341404688052017,-3.01040619833713,-0.422534872852761,-3.01040595275214,-0.422535092901163,0.0811304048491462,2.45584995894887e-07
"n50_5.20.13.12",5,13,FALSE,FALSE,-2.63235522906393,-0.153012331724107,-2.67654905694992,-0.216852804263578,-2.67654884149529,-0.216853014099472,0.0638406823753657,2.15454626140144e-07
"n50_6.19.13.12",6,13,TRUE,FALSE,-2.37353178781719,0.0223298043645364,-2.40145590825343,-0.0296563279285858,-2.40145573898962,-0.0296564937698899,0.0519862981344262,1.69263806970577e-07
"n50_7.18.13.12",7,13,FALSE,FALSE,-2.14783699682657,0.188119164111516,-2.16459512116179,0.144799278318504,-2.16459500087503,0.144799161502284,0.0433200026092325,1.20286754778931e-07
"n50_8.17.13.12",8,13,FALSE,FALSE,-1.94536178055591,0.347104286503571,-1.95398729395642,0.310468646181695,-1.95398721676466,0.310468571772485,0.0366357147310866,7.71917516573239e-08
"n50_9.16.13.12",9,13,FALSE,FALSE,-1.75964199098172,0.501519400204771,-1.76203834084622,0.470298862467873,-1.76201070870514,0.470298820950554,0.0312205792542166,2.76321410817015e-05
"n50_10.15.13.12",10,13,FALSE,FALSE,-1.58617660066519,0.653271934812464,-1.58347793663203,0.626678449099233,-1.58346618943761,0.626655163939693,0.0266167708727706,2.32851595395323e-05
"n50_11.14.13.12",11,13,FALSE,FALSE,-1.42164790799225,0.804084924819198,-1.41458699945055,0.781592241688318,-1.41458339880783,0.781580749482903,0.0225041753362947,1.14922054151867e-05
"n50_12.13.13.12",12,13,FALSE,FALSE,-1.2632200225648,0.955862849719585,-1.25246696386107,0.936982762222303,-1.25246491318171,0.936976753250916,0.0188860964686692,6.00897138669509e-06
"n50_13.12.13.12",13,13,FALSE,FALSE,-1.10954139963368,1.10954139963368,-1.09475498905881,1.09475498905882,-1.09474859507508,1.0947485950751,0.0147928045586021,6.39398373025735e-06
"n50_14.11.13.12",14,13,FALSE,FALSE,-0.958267938327437,1.26745958408508,-0.93940043152214,1.25696114888745,-0.939383874819361,1.25694833789734,0.0188840635080761,1.65567027787805e-05
"n50_15.10.13.12",15,13,FALSE,FALSE,-0.807201154402275,1.43224649209779,-0.784466014664841,1.42596635229856,-0.784465975073287,1.42594052444098,0.0227351793289888,2.5827857578431e-05
"n50_16.9.13.12",16,13,FALSE,FALSE,-0.655446239856468,1.60571416695393,-0.628093580762544,1.60462608286153,-0.628093510751388,1.60462601075668,0.0273527291050798,7.21048509788602e-08
"n50_17.8.13.12",17,13,FALSE,FALSE,-0.501028166388688,1.7914371300831,-0.468222303545619,1.79677978561123,-0.468222194937291,1.79677967362692,0.0328059714513976,1.11984304940194e-07
"n50_18.7.13.12",18,13,FALSE,FALSE,-0.342040300978885,1.99391558876858,-0.302484680320786,2.00760692547798,-0.302484526240261,2.00760676728502,0.0395557747386238,1.58192960064696e-07
"n50_19.6.13.12",19,13,FALSE,FALSE,-0.176250548089547,2.21961088725685,-0.127929931641156,2.24473657823668,-0.127929729562468,2.24473637196066,0.0483208185270788,2.06276016267992e-07
"n50_20.5.13.12",20,13,TRUE,FALSE,-0.000915113226910291,2.47842446014988,0.0594023155444852,2.5201567520386,0.0594025549268855,2.52015650555156,0.0603176681537958,2.46487041444254e-07
"n50_21.4.13.12",21,13,FALSE,FALSE,0.18745494783759,2.78680383491676,0.265265687425914,2.85440776650114,0.265265920977426,2.8544075048847,0.0778109731398363,2.61616443175683e-07
"n50_22.3.13.12",22,13,FALSE,FALSE,0.39289086089079,3.17465849284837,0.498837112415575,3.28707530368398,0.498837219232243,3.28707510461341,0.11241661176504,1.99070576467619e-07
"n50_23.2.13.12",23,13,FALSE,FALSE,0.619830097506549,3.70757740632782,0.776699650536551,3.90931729382493,0.776699693589904,3.909317191783,0.201739785455182,1.02041931349106e-07
"n50_24.1.13.12",24,13,FALSE,FALSE,0.860998892706159,4.57167706998902,1.13534388399137,5.00982509349623,1.13534964950549,5.00982505560879,0.438147985619771,5.765514118794e-06
"n50_25.0.13.12",25,13,FALSE,FALSE,0.89465931874227,6.81545836554531,1.69714702644232,8.73620302779544,1.69717477023452,8.73620277848191,1.9207444129366,2.77437921956114e-05
"n50_0.25.14.11",0,14,FALSE,FALSE,-7.12578770160852,-1.20213097196758,-9.04557746904783,-2.00700261968457,-9.04557673603595,-2.00702339718193,1.91978903442743,2.07774973550734e-05
"n50_1.24.14.11",1,14,FALSE,FALSE,-4.88260998271402,-1.16780714217649,-5.32086763248139,-1.44620849278023,-5.32086748910945,-1.44621336967921,0.43825750639543,4.87689898509558e-06
"n50_2.23.14.11",2,14,FALSE,FALSE,-4.01872154862059,-0.926200329554734,-4.22203860058978,-1.08823572676724,-4.22203844481428,-1.08823574448356,0.203316896193688,1.55775498278388e-07
"n50_3.22.14.11",3,14,FALSE,FALSE,-3.48606217187719,-0.698996901816764,-3.60128112036519,-0.810861664548946,-3.60128092941136,-0.81086177240273,0.11521875753417,1.90953824752427e-07
"n50_4.21.14.11",4,14,FALSE,FALSE,-3.0984939463943,-0.493430040897774,-3.16986425441635,-0.577657256429962,-3.16986403691966,-0.577657454892766,0.0842274139949928,2.17496688215135e-07
"n50_5.20.14.11",5,14,FALSE,FALSE,-2.79017568981829,-0.30487953592595,-2.83664452201771,-0.372072430359793,-2.8366443447094,-0.37207260570115,0.0671930697751992,1.77308308035862e-07
"n50_6.19.14.11",6,14,FALSE,FALSE,-2.53144519897126,-0.129427560970693,-2.56206653229335,-0.184950078156746,-2.56206640202695,-0.18495020693453,0.0555226459638363,1.30266404330115e-07
"n50_7.18.14.11",7,14,TRUE,FALSE,-2.30582958355671,0.036439809923283,-2.32562109133527,-0.0105492434128408,-2.32562100719453,-0.0105493254216107,0.0469891353448937,8.41407432616847e-08
"n50_8.17.14.11",8,14,FALSE,FALSE,-2.10341769904118,0.195481400427291,-2.11534712316091,0.155082144851909,-2.11534707629096,0.155082099722414,0.040399300704877,4.68699519196036e-08
"n50_9.16.14.11",9,14,FALSE,FALSE,-1.91774608648834,0.349937320490814,-1.92365073244856,0.3148894596532,-1.92363721933948,0.314889439896981,0.035047880593833,1.35131090781559e-05
"n50_10.15.14.11",10,14,FALSE,FALSE,-1.74431519288887,0.501718312168177,-1.74530607904574,0.471256142324975,-1.74530300523593,0.471236870799851,0.0304814413683258,1.92715251242648e-05
"n50_11.14.14.11",11,14,FALSE,FALSE,-1.57980877094309,0.652549210946484,-1.57658241860178,0.626179240586333,-1.57658225462771,0.626166965416756,0.0263822455297285,1.2275169576581e-05
"n50_12.13.14.11",12,14,FALSE,FALSE,-1.42164790799226,0.804084924819198,-1.41458699945057,0.781592241688317,-1.41458339880781,0.78158074948291,0.0225041753362875,1.14922054060829e-05
"n50_13.12.14.11",13,14,FALSE,FALSE,-1.26745958408508,0.958267938327438,-1.25696114888748,0.939400431522152,-1.25694833789733,0.939383874819367,0.0188840635080707,1.65567027843316e-05
"n50_14.11.14.11",14,14,FALSE,FALSE,-1.1161791138237,1.1161791138237,-1.10165659036469,1.10165659036468,-1.10162899521371,1.10162899521372,0.0145501186099832,2.759515097428e-05
"n50_15.10.14.11",15,14,FALSE,FALSE,-0.965599640880882,1.28042879325689,-0.946721786670307,1.2706816870942,-0.94672168933253,1.27068158841357,0.0188779515483518,9.86806301117582e-08
"n50_16.9.14.11",16,14,FALSE,FALSE,-0.813554193496575,1.45412641701066,-0.790324863369417,1.44944387199776,-0.79032475888376,1.44944376552788,0.023229434612815,1.06469887128924e-07
"n50_17.8.14.11",17,14,FALSE,FALSE,-0.659089211533453,1.63980775960545,-0.630392303144851,1.64169206154073,-0.630392156395943,1.64169191156158,0.0286970551375098,1.49979150654289e-07
"n50_18.7.14.11",18,14,FALSE,FALSE,-0.500039000838746,1.8422298047528,-0.464553037103633,1.85263306013037,-0.464552844447241,1.85263286367596,0.0354861563915048,1.96454413847746e-07
"n50_19.6.14.11",19,14,FALSE,FALSE,-0.334169717455274,2.06784780299735,-0.289850409342689,2.08989716146349,-0.289850173064295,2.08989692153736,0.0443195443909792,2.399261345154e-07
"n50_20.5.14.11",20,14,FALSE,FALSE,-0.158736584375825,2.32655035109799,-0.102314798595364,2.36547220574471,-0.102314535768838,2.36547193639811,0.0564220486069864,2.69346608572363e-07
"n50_21.4.14.11",21,14,FALSE,FALSE,0.0297490295555047,2.63475764166538,0.103821983964001,2.69989462891841,0.10382222213236,2.69989436346378,0.0740731925768551,2.65454628056716e-07
"n50_22.3.14.11",22,14,FALSE,FALSE,0.235671935515803,3.02284744610864,0.337760637417195,3.13273730137315,0.337760768727181,3.13273706987083,0.109889623762193,2.31502324865573e-07
"n50_23.2.14.11",23,14,FALSE,FALSE,0.462604018091957,3.55513396311393,0.616126485363597,3.75512407578769,0.616126558230737,3.75512401224719,0.199990049133254,7.28671402105974e-08
"n50_24.1.14.11",24,14,FALSE,FALSE,0.704156206443716,4.41874722285265,0.975496715600516,4.85566235859974,0.97550316478102,4.85566231474003,0.436915091887378,6.44918050385357e-06
"n50_25.0.14.11",25,14,FALSE,FALSE,0.738592804164832,6.66171413690409,1.53850737762313,8.58174371460508,1.53853925455531,8.58174342131108,1.92002928440699,3.1876932179653e-05
"n50_0.25.15.10",0,15,FALSE,FALSE,-7.28618976436987,-1.35718911176641,-9.20427895923964,-2.16201818315232,-9.20427766964412,-2.16203588859153,1.91808790527426,1.77054392098697e-05
"n50_1.24.15.10",1,15,FALSE,FALSE,-5.04448561643204,-1.32137294456855,-5.48165755451098,-1.60107829364565,-5.48165732614725,-1.60108289583558,0.437171709715216,4.60218992293093e-06
"n50_2.23.15.10",2,15,FALSE,FALSE,-4.18132826146734,-1.07892153893318,-4.38459734800806,-1.24308305035658,-4.3845971871875,-1.24308306375491,0.203268925720162,1.60820554206964e-07
"n50_3.22.15.10",3,15,FALSE,FALSE,-3.64920376340254,-0.851176051401407,-3.7652791964798,-0.965716100801578,-3.76527903121683,-0.965716199344548,0.116075267814286,1.6526296642283e-07
"n50_4.21.15.10",4,15,FALSE,FALSE,-3.26205340218815,-0.645240093892466,-3.33501498246322,-0.732527182711157,-3.33501480448003,-0.732527352080501,0.0872872581880358,1.77983187299446e-07
"n50_5.20.15.10",5,15,FALSE,FALSE,-2.95398147365795,-0.456390126313155,-3.00271312261014,-0.526959080826889,-3.00271298893394,-0.526959217804207,0.0705690914910525,1.36977318154763e-07
"n50_6.19.15.10",6,15,FALSE,FALSE,-2.6954537136869,-0.280721202239301,-2.72886574676796,-0.33985187129461,-2.72886565573284,-0.339851963335013,0.059130761095712,9.20404031323763e-08
"n50_7.18.15.10",7,15,FALSE,FALSE,-2.47000082642932,-0.114694369972542,-2.49300240295102,-0.165463422689864,-2.4930023515417,-0.165463473476241,0.0507691035036984,5.14093141390504e-08
"n50_8.17.15.10",8,15,FALSE,FALSE,-2.26771582298681,0.0444652589298833,-2.28321021734171,0.000158826567661053,-2.28319190804588,0.000158804773394876,0.0443064541564884,1.83092958283559e-05
"n50_9.16.15.10",9,15,FALSE,FALSE,-2.08213982405133,0.199007555035325,-2.09185428845261,0.159960431185858,-2.09184942488254,0.15996042560057,0.0390471294347548,4.86357007600802e-06
"n50_10.15.15.10",10,15,FALSE,FALSE,-1.90877734277069,0.350849116766599,-1.91380351540992,0.316326879216164,-1.91380312722116,0.316305602501315,0.0345435142652837,2.12767148486392e-05
"n50_11.14.15.10",11,15,FALSE,FALSE,-1.74431519288887,0.501718312168177,-1.74530607904573,0.471256142324989,-1.74530300523594,0.471236870799855,0.0304814413683214,1.92715251340903e-05
"n50_12.13.15.10",12,15,FALSE,FALSE,-1.58617660066519,0.653271934812463,-1.58347793663203,0.626678449099234,-1.58346618943762,0.626655163939691,0.0266167708727719,2.32851595424188e-05
"n50_13.12.15.10",13,15,FALSE,FALSE,-1.43224649209779,0.807201154402277,-1.42596635229855,0.784466014664831,-1.42594052444098,0.784465975073299,0.022735179328978,2.58278575666626e-05
"n50_14.11.15.10",14,15,FALSE,FALSE,-1.28042879325689,0.965599640880882,-1.27068168709422,0.946721786670315,-1.27068158841355,0.946721689332537,0.0188779515483447,9.86806609759583e-08
"n50_15.10.15.10",15,15,FALSE,FALSE,-1.12981424219452,1.12981424219452,-1.11578742391694,1.11578742391693,-1.11578731872536,1.11578731872535,0.0140269234691615,1.05191579002906e-07
"n50_16.9.15.10",16,15,FALSE,FALSE,-0.978223825384864,1.30292111385109,-0.959355870198932,1.29456433045535,-0.959355695088752,1.29456415331902,0.018868130296112,1.77136328716188e-07
"n50_17.8.15.10",17,15,FALSE,FALSE,-0.823399769359828,1.4887785053484,-0.799338369570333,1.48682730714147,-0.799338182121554,1.48682711736605,0.0240615872382743,1.89775416270521e-07
"n50_18.7.15.10",18,15,FALSE,FALSE,-0.664224620583936,1.69108175489364,-0.633358936005664,1.6977806626919,-0.633358705179124,1.69778042926046,0.0308659154048121,2.33431445506582e-07
"n50_19.6.15.10",19,15,FALSE,FALSE,-0.498192332359744,1.9165413059242,-0.45845246692188,1.93504991398099,-0.458452200419456,1.9350496454586,0.0397401319402884,2.6852239098929e-07
"n50_20.5.15.10",20,15,FALSE,FALSE,-0.322550794117237,2.1750278118072,-0.270636016717302,2.21061417933103,-0.270635738525974,2.21061389671234,0.0519150555912629,2.82618688896008e-07
"n50_21.4.15.10",21,15,FALSE,FALSE,-0.133802507702155,2.48292495505526,-0.0641202566447038,2.5449935286122,-0.0641200245349195,2.54499327232222,0.0696824831672355,2.56289982569768e-07
"n50_22.3.15.10",22,15,FALSE,FALSE,0.0724547739467851,2.87053983637339,0.170330433696558,2.97772926027823,0.170330529586366,2.97772908112292,0.107189244749527,1.79155308366319e-07
"n50_23.2.15.10",23,15,FALSE,FALSE,0.300002660221714,3.40242350533774,0.449403929539925,3.59988216951278,0.449404055578566,3.59988214316393,0.197458637826194,1.26038640912984e-07
"n50_24.1.15.10",24,15,FALSE,FALSE,0.542365503770195,4.26513739721592,0.809808536979136,4.69992592272243,0.809815906444976,4.69992580573573,0.434788408519811,7.36946583934639e-06
"n50_25.0.15.10",25,15,FALSE,FALSE,0.578364220090478,6.50650156448779,1.37458160237816,8.4249461244476,1.37461828708265,8.42494555615432,1.91844399166652,3.66847044932506e-05
"n50_0.25.16.9",0,16,FALSE,FALSE,-7.45305613460886,-1.51565523421558,-9.36850472240302,-2.3196358404614,-9.36850258242121,-2.31965065732567,1.91544644781235,1.48168642759572e-05
"n50_1.24.16.9",1,16,FALSE,FALSE,-5.21373366699935,-1.47744682994961,-5.64900789938257,-1.75810796344518,-5.64900758095727,-1.7581123752796,0.435273913957921,4.4118344209032e-06
"n50_2.23.16.9",2,16,FALSE,FALSE,-4.3517905818299,-1.23367319687275,-4.55450535680697,-1.39984991503878,-4.55450521135772,-1.39984992706676,0.20271462952782,1.45449255306573e-07
"n50_3.22.16.9",3,16,FALSE,FALSE,-3.82050901213315,-1.00507519211095,-3.93722195362357,-1.12233201779103,-3.93722182715673,-1.12233210160549,0.117256909494547,1.26466840999484e-07
"n50_4.21.16.9",4,16,FALSE,FALSE,-3.43397340431198,-0.798535998521188,-3.50855862156917,-0.889047010186143,-3.50855849133018,-0.889047144640808,0.0905111461196206,1.3445466506834e-07
"n50_5.20.16.9",5,16,FALSE,FALSE,-3.12631265793144,-0.609231262040778,-3.17751320276954,-0.683414447499266,-3.1775131147204,-0.683414544285048,0.0741832822442704,9.67857819444973e-08
"n50_6.19.16.9",6,16,FALSE,FALSE,-2.86811016606344,-0.433228234445918,-2.9046540623524,-0.496262999467039,-2.9046540078349,-0.496263057010277,0.0630348225643599,5.75432385629959e-08
"n50_7.18.16.9",7,16,FALSE,FALSE,-2.64291277740307,-0.266953005040509,-2.6695968458316,-0.321844317507492,-2.66957035058973,-0.321844342398788,0.0548913373582787,2.64952418764786e-05
"n50_8.17.16.9",8,16,FALSE,FALSE,-2.44082486486445,-0.107608121965327,-2.46038490368432,-0.156202245605227,-2.46037568745774,-0.156202251554044,0.0485941295887167,9.21622657878984e-06
"n50_9.16.16.9",9,16,FALSE,FALSE,-2.25539672906206,0.0470702753637129,-2.26952081652765,0.00361087673009773,-2.26951799375111,0.00361087641841871,0.0434593989452942,2.82277654539698e-06
"n50_10.15.16.9",10,16,FALSE,FALSE,-2.08213982405133,0.199007555035326,-2.09185428845261,0.159960431185859,-2.09184942488254,0.159960425600576,0.0390471294347506,4.86357006668214e-06
"n50_11.14.16.9",11,16,FALSE,FALSE,-1.91774608648834,0.349937320490812,-1.92365073244858,0.314889459653191,-1.92363721933948,0.314889439896974,0.0350478805938381,1.35131090972518e-05
"n50_12.13.16.9",12,16,FALSE,FALSE,-1.75964199098172,0.50151940020477,-1.7620383408462,0.470298862467854,-1.76201070870514,0.470298820950558,0.0312205792542126,2.76321410663805e-05
"n50_13.12.16.9",13,16,FALSE,FALSE,-1.60571416695393,0.655446239856468,-1.60462608286154,0.628093580762551,-1.60462601075667,0.628093510751385,0.0273527291050834,7.21048671881164e-08
"n50_14.11.16.9",14,16,FALSE,FALSE,-1.45412641701066,0.813554193496575,-1.44944387199776,0.790324863369411,-1.44944376552788,0.790324758883765,0.0232294346128107,1.06469877136917e-07
"n50_15.10.16.9",15,16,FALSE,FALSE,-1.30292111385109,0.978223825384864,-1.29456433045536,0.959355870198947,-1.29456415331901,0.959355695088753,0.0188681302961119,1.77136347589979e-07
"n50_16.9.16.9",16,16,FALSE,FALSE,-1.15123772172314,1.15123772172314,-1.13808487157852,1.13808487157853,-1.13808468199321,1.1380846819932,0.013153039729946,1.89585329879449e-07
"n50_17.8.16.9",17,16,FALSE,FALSE,-0.99681039179132,1.33641291511996,-0.977953695745293,1.33028242187699,-0.977953432618441,1.33028215660994,0.0188569591728787,2.65267045884698e-07
"n50_18.7.16.9",18,16,FALSE,FALSE,-0.837162155703107,1.53879984076791,-0.81178772335128,1.54114567273469,-0.811787457624471,1.54114540600834,0.0253746980786356,2.66726353004287e-07
"n50_19.6.16.9",19,16,FALSE,FALSE,-0.67087515018062,1.76401159100331,-0.636610469108627,1.77828935106273,-0.636610179617462,1.77828906161008,0.0342649705631576,2.8949116481769e-07
"n50_20.5.16.9",20,16,FALSE,FALSE,-0.49490270707317,2.02216669899974,-0.44842065094951,2.05367481766618,-0.448420368773799,2.05367453373207,0.0464823382993709,2.83934108225026e-07
"n50_21.4.16.9",21,16,FALSE,FALSE,-0.305727384200764,2.32960311316277,-0.241399758669392,2.38779235826769,-0.241399546143346,2.38779212587325,0.0643278380574176,2.32394437471584e-07
"n50_22.3.16.9",22,16,FALSE,FALSE,-0.0989148310898584,2.71653453927838,-0.00626367194745103,2.82013100122991,-0.00626361120920759,2.82013087613671,0.103596336858323,1.25093208236393e-07
"n50_23.2.16.9",23,16,FALSE,FALSE,0.129549164897268,3.24768535031708,0.273763104541806,3.44165476366111,0.273763325269348,3.44165476128223,0.193969410965151,2.20727541910826e-07
"n50_24.1.16.9",24,16,FALSE,FALSE,0.373203811722272,4.10903819092419,0.635574274412467,4.5406436399475,0.635582899043584,4.54064334235971,0.431605151435527,8.62463111606093e-06
"n50_25.0.16.9",25,16,FALSE,FALSE,0.411656964233508,6.34790732024507,1.20278221230039,8.26375894759253,1.2028246480543,8.26375778009671,1.91585045985164,4.24357539023923e-05
"n50_0.25.17.8",0,17,FALSE,FALSE,-7.62924932865611,-1.679706849243,-9.54091796525495,-2.48199199059814,-9.54091454336669,-2.4820040941818,1.91166521471058,1.210358365622e-05
